lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
BU	BU/	dhaatu	0	Name of Viṣṇu	a place; floor; ground; land; landed property; pavement; piece of ground; soil; space; spot; the base of any geometrical figure	a place; floor; ground; pavement; piece of ground; space; spot; the base of any geometrical figure	earth; land; matter; space; the earth; universe; world
BU	BU	dhaatu	1	a particular land-measure	a particular land-measure	a particular land-measure	Name of a Yogin
BU	BU/	dhaatu	1	a place; a sacrificial fire; arising; becoming; being; earth; existing; floor; ground; land; landed property; matter; object; one of the three Vyāhṛtis; pavement; piece of ground; soil; space; spot; springing; the act of becoming; the base of any geometrical figure; the earth; the place of being; universe; world	Name of Viṣṇu; Name of an Ekāha; a term for the letter; one of the three Vyāhṛtis; symbolical name for the number one	a sacrificial fire; arising; becoming; being; existing; springing; the act of becoming; the place of being	the base of any geometrical figure
BU	BU/	dhaatu	2	Name of an Ekāha; a term for the letter; symbolical name for the number one	a sacrificial fire; arising; becoming; being; earth; existing; matter; object; springing; the act of becoming; the earth; the place of being; universe; world	earth; matter; object; the earth; universe; world	arising; becoming; being; existing; the act of becoming
BU	BU/	dhaatu	3			Name of Viṣṇu; Name of an Ekāha; a term for the letter; one of the three Vyāhṛtis; symbolical name for the number one	springing
BU	BU/	dhaatu	4			land; landed property; soil	symbolical name for the number one
BU	BU/	dhaatu	5				floor; ground; pavement; piece of ground
BU	BU/	dhaatu	6				soil
BU	BU/	dhaatu	7				a term for the letter
BU	BU/	dhaatu	8				Name of an Ekāha
BU	BU/	dhaatu	9				object
BU	BU/	dhaatu	10				one of the three Vyāhṛtis
BU	BU/	dhaatu	11				a sacrificial fire
BU	BU/	dhaatu	12				a place; spot; the place of being
BU	BU/	dhaatu	13				landed property
BU	BU/	dhaatu	14				Name of Viṣṇu
Darma	Da/rma	praatipadika	0	Justice personified; essential quality	Justice personified; Law; duty; firm; justice; law; morality; ordinance; practice; prescribed conduct; property; statute; steadfast decree; the law	a Soma-drinker; a bow; an Upaniṣad; character; essential quality; good works; mark; nature; of Uśanas; peculiar condition; peculiarity; right; that which is established; usage	associating with the virtuous; morality; virtue
Darma	Darma	naama-dhaatu	0	law	law	law	to become
Darma	Da/rma	praatipadika	1	Name of a king of Kaśmīra; Name of a lexicographer; Name of a son of Anu; Name of a son of Dīrgha-tapas; Name of a son of Gāndhāra; Name of a son of Haihaya; Name of a son of Pṛthu-śravas; Name of a son of Su-vrata; Name of another man; character; father of Ghṛta	Name of a king of Kaśmīra; Name of a lexicographer; Name of a son of Anu; Name of a son of Dīrgha-tapas; Name of a son of Gāndhāra; Name of a son of Haihaya; Name of a son of Pṛthu-śravas; Name of a son of Su-vrata; Name of another man; Name of the 15th Arhat of the present Ava-sarpiṇī; father of Ghṛta	Justice personified; Law; duty; firm; justice; law; morality; ordinance; practice; prescribed conduct; property; statute; steadfast decree; the law	f° of Dhṛta; f° of Netra
Darma	Darma	naama-dhaatu	1	to become	to become	to become	law
Darma	Da/rma	praatipadika	2	Name of the 15th Arhat of the present Ava-sarpiṇī; a Soma-drinker; a bow; peculiar condition	a particular ceremony; associating with the virtuous; customary observance; devotion; doctrine of Buddhism; religion; religious abstraction; religious merit; sacrifice; the ethical precepts of Buddhism; the law of Northern Buddhism; virtue	a particular ceremony; associating with the virtuous; customary observance; devotion; doctrine of Buddhism; religion; religious abstraction; religious merit; sacrifice; the ethical precepts of Buddhism; the law of Northern Buddhism; virtue	a particular ceremony; customary observance
Darma	Da/rma	praatipadika	3	firm	f° of Dhṛta; f° of Netra	Name of a king of Kaśmīra; Name of a lexicographer; Name of a son of Anu; Name of a son of Dīrgha-tapas; Name of a son of Gāndhāra; Name of a son of Haihaya; Name of a son of Pṛthu-śravas; Name of a son of Su-vrata; Name of another man; Name of the 15th Arhat of the present Ava-sarpiṇī; father of Ghṛta	essential quality; good works
Darma	Da/rma	praatipadika	4	f° of Dhṛta; f° of Netra	a Soma-drinker; a bow; an Upaniṣad; character; essential quality; good works; mark; nature; of Uśanas; peculiar condition; peculiarity; right; that which is established; usage	f° of Dhṛta; f° of Netra	Name of a son of Anu; Name of a son of Dīrgha-tapas; Name of a son of Gāndhāra; Name of a son of Haihaya; Name of a son of Pṛthu-śravas; Name of a son of Su-vrata
Darma	Da/rma	praatipadika	5	Law; a particular ceremony; an Upaniṣad; associating with the virtuous; customary observance; devotion; doctrine of Buddhism; duty; good works; justice; law; mark; morality; nature; of Uśanas; ordinance; peculiarity; practice; prescribed conduct; property; religion; religious abstraction; religious merit; right; sacrifice; statute; steadfast decree; that which is established; the ethical precepts of Buddhism; the law; the law of Northern Buddhism; usage; virtue	the ninth mansion	the ninth mansion	steadfast decree
Darma	Da/rma	praatipadika	6	the ninth mansion			Law; law; ordinance; statute; the law
Darma	Da/rma	praatipadika	7				doctrine of Buddhism; the ethical precepts of Buddhism; the law of Northern Buddhism
Darma	Da/rma	praatipadika	8				an Upaniṣad; of Uśanas
Darma	Da/rma	praatipadika	9				Justice personified; justice
Darma	Da/rma	praatipadika	10				devotion; religion; religious abstraction; religious merit
Darma	Da/rma	praatipadika	11				sacrifice
Darma	Da/rma	praatipadika	12				practice
Darma	Da/rma	praatipadika	13				firm
Darma	Da/rma	praatipadika	14				that which is established
Darma	Da/rma	praatipadika	15				the ninth mansion
Darma	Da/rma	praatipadika	16				peculiar condition; peculiarity
Darma	Da/rma	praatipadika	17				prescribed conduct
Darma	Da/rma	praatipadika	18				Name of a lexicographer
Darma	Da/rma	praatipadika	19				mark
Darma	Da/rma	praatipadika	20				usage
Darma	Da/rma	praatipadika	21				Name of another man
Darma	Da/rma	praatipadika	22				character
Darma	Da/rma	praatipadika	23				a Soma-drinker
Darma	Da/rma	praatipadika	24				property
Darma	Da/rma	praatipadika	25				a bow
Darma	Da/rma	praatipadika	26				nature
Darma	Da/rma	praatipadika	27				Name of the 15th Arhat of the present Ava-sarpiṇī
Darma	Da/rma	praatipadika	28				duty
Darma	Da/rma	praatipadika	29				Name of a king of Kaśmīra
Darma	Da/rma	praatipadika	30				right
Darma	Da/rma	praatipadika	31				father of Ghṛta
agra	a/gra	praatipadika	0	a measure of food given as alms	a measure of food given as alms	aim; goal; point; projecting; sharpness; tip	best; best part; part; prominent; top; uppermost part
agra	agra	praatipadika	0	remainder; rest	remainder; rest	remainder; rest	remainder; rest
agra	a/gra	praatipadika	1	a weight; aim; and hence; anterior; best; best part; chief; equal to a pala; figuratively; first; foremost; foremost point; front; goal; multitude; part; point; projecting; prominent; sharpness; summit; surface; the beginning; the climax; the nearest end; tip; top; uppermost part	and hence; anterior; figuratively; foremost; multitude; part; the beginning; the climax	a weight; equal to a pala; front; part; surface	and hence; anterior; first; foremost; the beginning
agra	a/gra	praatipadika	2	supernumerary	best; best part; chief; first; foremost point; front; prominent; summit; the nearest end; top; uppermost part	best; best part; the climax; the nearest end; uppermost part	aim; goal
agra	a/gra	praatipadika	3	the sun's amplitude	a weight; aim; equal to a pala; goal; point; projecting; sharpness; surface; tip	and hence; anterior; figuratively; multitude	foremost point; point; tip
agra	a/gra	praatipadika	4		supernumerary	chief; prominent; summit; top	the nearest end
agra	a/gra	praatipadika	5		the sun's amplitude	first; foremost; foremost point; the beginning	sharpness
agra	a/gra	praatipadika	6			a measure of food given as alms	surface
agra	a/gra	praatipadika	7			supernumerary	supernumerary
agra	a/gra	praatipadika	8			the sun's amplitude	the sun's amplitude
agra	a/gra	praatipadika	9				summit
agra	a/gra	praatipadika	10				equal to a pala
agra	a/gra	praatipadika	11				a weight
agra	a/gra	praatipadika	12				multitude
agra	a/gra	praatipadika	13				chief
agra	a/gra	praatipadika	14				projecting
agra	a/gra	praatipadika	15				a measure of food given as alms
agra	a/gra	praatipadika	16				front
agra	a/gra	praatipadika	17				figuratively
agra	a/gra	praatipadika	18				the climax
arTa	a/rTa	praatipadika	0	Buddhi; personified as the son of Dharma	Buddhi; personified as the son of Dharma	advantage; cause; concern; motive; prevention; prohibition; reason; use; utility	concern; prevention
arTa	a/rTa	praatipadika	1	Name of the second mansion	advantage; cause; concern; having to do with; motive; prevention; prohibition; reason; take up one's work; to go to one's business; use; utility	Name of the second mansion; money; price; property; the mansion of wealth; wealth	needing anything; wanting
arTa	a/rTa	praatipadika	2	action; affair; aim; cause; concern; having to do with; kind; manner; needing anything; object; object of the senses; opulence; prevention; prohibition; reason; substance; take up one's work; to go to one's business; utility	lawsuit	meaning; object; object of the senses; purpose; sense; substance	money; price; wealth
arTa	a/rTa	praatipadika	3	lawsuit	Name of the second mansion; money; price; property; the mansion of wealth; wealth	affair; kind; manner; notion; opulence	having to do with; manner; meaning; notion; sense
arTa	a/rTa	praatipadika	4	advantage; meaning; money; motive; notion; price; property; purpose; sense; the mansion of wealth; thing; use; wanting; wealth	action; affair; aim; kind; manner; meaning; needing anything; notion; object; object of the senses; opulence; purpose; sense; substance; thing; wanting	action; having to do with; take up one's work; to go to one's business	use
arTa	a/rTa	praatipadika	5	the number five	the number five	aim; needing anything; thing; wanting	action; aim
arTa	a/rTa	praatipadika	6			Buddhi; personified as the son of Dharma	Name of the second mansion; the mansion of wealth
arTa	a/rTa	praatipadika	7			lawsuit	utility
arTa	a/rTa	praatipadika	8			the number five	advantage; cause; motive; purpose; reason
arTa	a/rTa	praatipadika	9				take up one's work
arTa	a/rTa	praatipadika	10				substance
arTa	a/rTa	praatipadika	11				Buddhi; personified as the son of Dharma
arTa	a/rTa	praatipadika	12				kind
arTa	a/rTa	praatipadika	13				affair
arTa	a/rTa	praatipadika	14				prohibition
arTa	a/rTa	praatipadika	15				the number five
arTa	a/rTa	praatipadika	16				to go to one's business
arTa	a/rTa	praatipadika	17				property
arTa	a/rTa	praatipadika	18				object; thing
arTa	a/rTa	praatipadika	19				lawsuit
arTa	a/rTa	praatipadika	20				opulence
arTa	a/rTa	praatipadika	21				object of the senses
banD	banD	dhaatu	0	arrange; assume; capture; compose; direct; exhibit; offer; set up; shut; strike; that is experience; to entertain	bear	betray to be bound by the fetters of existence; cause; contract; evil; sacrifice; sin again; suffer; to attach to world; to bind; to bind a sacrificial victim; to bind round; to bind together; to cause to be built; to cause to be embanked; to cause to bind; to sin	capture; catch; to catch
banD	banD	dhaatu	1	bear	capture; catch; clench; dammed up; hold back; hold captive; imprison; restrain; take up; to arrest; to catch; to punish	arrange; compose; construct; constructed; fix; make; produce anything in this way; produce in any way; put on; put together; set up; strike; to fix; to form; to join; unite	close; shut; stop
banD	banD	dhaatu	2	betray to be bound by the fetters of existence; construct; show; sin again	conceive	capture; catch; hold back; hold captive; imprison; restrain; shut; stop; suppress; take; take up; to arrest; to catch; to punish	to bind; to bind round; to bind together; to cause to bind
banD	banD	dhaatu	3	bridge over; chain; cherish	assume; bend; bridge over; chain; chastise; cherish; close; direct; do; effect; exhibit; fasten; fetter; offer; rivet on; show; shut; span; stop; suppress; take; that is experience; to entertain	bend; bridge over; chain; chastise; clench; close; dammed up; fetter; fold; knit; rivet on; span; tie	cause; to cause to be built; to cause to be embanked
banD	banD	dhaatu	4	conceive	arrange; compose; construct; constructed; contract; fix; fold; knit; make; produce anything in this way; produce in any way; put on; put together; set up; strike; tie; to attach to world; to bind; to bind round; to bind together; to fix; to form; to join; unite	assume; cherish; direct; do; effect; exhibit; fasten; offer; show; that is experience; to entertain	contract; offer
banD	banD	dhaatu	5	knit	to be affected by id est	bear	put together; unite
banD	banD	dhaatu	6	produce anything in this way; produce in any way	betray to be bound by the fetters of existence; cause; evil; sacrifice; sin again; suffer; to bind a sacrificial victim; to cause to be built; to cause to be embanked; to cause to bind; to sin	conceive	clench; span
banD	banD	dhaatu	7	contract; tie; to attach to world; to form; to join; unite		to be affected by id est	hold back; hold captive; restrain; suppress
banD	banD	dhaatu	8	to be affected by id est			compose; to form
banD	banD	dhaatu	9	bend; catch; cause; chastise; clench; close; constructed; dammed up; do; effect; evil; fasten; fetter; fix; fold; hold back; hold captive; imprison; make; put on; put together; restrain; rivet on; sacrifice; span; stop; suffer; suppress; take; take up; to arrest; to bind; to bind a sacrificial victim; to bind round; to bind together; to catch; to cause to be built; to cause to be embanked; to cause to bind; to fix; to punish; to sin			do; fasten; fetter; put on; rivet on
banD	banD	dhaatu	10				sacrifice; to bind a sacrificial victim
banD	banD	dhaatu	11				produce anything in this way; produce in any way
banD	banD	dhaatu	12				construct; constructed
banD	banD	dhaatu	13				to entertain
banD	banD	dhaatu	14				fix; to fix
banD	banD	dhaatu	15				imprison; to arrest
banD	banD	dhaatu	16				to attach to world
banD	banD	dhaatu	17				sin again; to sin
banD	banD	dhaatu	18				bend; fold
banD	banD	dhaatu	19				to punish
banD	banD	dhaatu	20				exhibit; show
banD	banD	dhaatu	21				tie
banD	banD	dhaatu	22				direct
banD	banD	dhaatu	23				conceive
banD	banD	dhaatu	24				suffer
banD	banD	dhaatu	25				knit
banD	banD	dhaatu	26				assume
banD	banD	dhaatu	27				that is experience
banD	banD	dhaatu	28				set up
banD	banD	dhaatu	29				betray to be bound by the fetters of existence
banD	banD	dhaatu	30				bridge over
banD	banD	dhaatu	31				bear
banD	banD	dhaatu	32				dammed up
banD	banD	dhaatu	33				arrange
banD	banD	dhaatu	34				cherish
banD	banD	dhaatu	35				strike
banD	banD	dhaatu	36				effect
banD	banD	dhaatu	37				chain
banD	banD	dhaatu	38				evil
banD	banD	dhaatu	39				make
banD	banD	dhaatu	40				to be affected by id est
banD	banD	dhaatu	41				to join
banD	banD	dhaatu	42				take; take up
banD	banD	dhaatu	43				chastise
brahman	bra/hman	praatipadika	0	Mantra used as a spell; a text; the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda	Mantra used as a spell; a sacred text; a text; the sacred syllable Om; utterance	communicators of sacred knowledge; holy life; outpouring of the heart in worshipping the gods; pious effusion; prayer; religious; spiritual knowledge; the sacred word	a sacred text; communicators of sacred knowledge; holy life; outpouring of the heart in worshipping the gods; pious effusion; prayer; religious; spiritual knowledge; the sacred word
brahman	brahma/n	praatipadika	0	Brahmā; Name of Bṛhas-pati; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a Brāhman who is a knower of Vedic texts; a lifetime of Brahmā; a particular Kalpa; one of the 4 principal priests; one who prays; spells; the Veda; δ Aurigae	Brahmā; Name of Bṛhas-pati; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a Brāhman who is a knower of Vedic texts; a lifetime of Brahmā; a particular Kalpa; spells; the Veda; δ Aurigae; Ṛtvijas	Brahmā; Name of Bṛhas-pati; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a particular Kalpa; spells; the Veda; δ Aurigae; Ṛtvijas	a particular Kalpa; Ṛtvijas
brahman	bra/hman	praatipadika	1	communicators of sacred knowledge; final emancipation; pious effusion; the Veda	communicators of sacred knowledge; holy life; outpouring of the heart in worshipping the gods; pious effusion; prayer; religious; spiritual knowledge; the sacred word	final emancipation; one self-existent impersonal Spirit; the Absolute; the Eternal; the Self-existent; the one universal Soul	the sacred syllable Om; utterance
brahman	brahma/n	praatipadika	1	Name of a magician; an inhabitant of Brahmā's heaven; as the first of the triad of personal gods; one versed in sacred knowledge; religious man; the intellect; the one impersonal universal Spirit manifested as a personal Creator	Name of a magician; a devout; an inhabitant of Brahmā's heaven; as the first of the triad of personal gods; one of the 4 principal priests; one versed in sacred knowledge; one who prays; religious man; the intellect; the one impersonal universal Spirit manifested as a personal Creator	Name of a magician; a devout; as the first of the triad of personal gods; one of the 4 principal priests; one versed in sacred knowledge; one who prays; religious man; the intellect; the one impersonal universal Spirit manifested as a personal Creator	a devout; as the first of the triad of personal gods; one versed in sacred knowledge; one who prays; religious man
brahman	bra/hman	praatipadika	2	food	food	Mantra used as a spell; a sacred text; a text; the sacred syllable Om; utterance	the Eternal; the one universal Soul
brahman	brahma/n	praatipadika	2	Name of a star; a devout; a particular astronomy Yoga; the sun; Ṛtvijas	Name of a star; a particular astronomy Yoga; the sun	Name of a star; a particular astronomy Yoga; the sun	Brahmā; a lifetime of Brahmā; an inhabitant of Brahmā's heaven
brahman	bra/hman	praatipadika	3	a sacred text; holy life; one self-existent impersonal Spirit; outpouring of the heart in worshipping the gods; prayer; religious; spiritual knowledge; the Absolute; the Eternal; the Self-existent; the one universal Soul; the sacred syllable Om; the sacred word; utterance	final emancipation; one self-existent impersonal Spirit; the Absolute; the Eternal; the Self-existent; the one universal Soul	the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda; the Veda	the Brāhmaṇa portion of the Veda; the Veda
brahman	brahma/n	praatipadika	3			a Brāhman who is a knower of Vedic texts; a lifetime of Brahmā; an inhabitant of Brahmā's heaven	Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī
brahman	bra/hman	praatipadika	4	the class of men who are the repositories	the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda; the Veda	food	one self-existent impersonal Spirit; the Self-existent
brahman	brahma/n	praatipadika	4				the sun
brahman	bra/hman	praatipadika	5	wealth	the class of men who are the repositories	the class of men who are the repositories	the Brahmă
brahman	brahma/n	praatipadika	5				δ Aurigae
brahman	bra/hman	praatipadika	6		wealth	wealth	wealth
brahman	brahma/n	praatipadika	6				the Veda
brahman	bra/hman	praatipadika	7				the class of men who are the repositories
brahman	brahma/n	praatipadika	7				a particular astronomy Yoga
brahman	bra/hman	praatipadika	8				final emancipation
brahman	brahma/n	praatipadika	8				the intellect
brahman	bra/hman	praatipadika	9				the Brāhmanical caste as a body
brahman	brahma/n	praatipadika	9				a Brāhman who is a knower of Vedic texts
brahman	bra/hman	praatipadika	10				a text
brahman	brahma/n	praatipadika	10				the one impersonal universal Spirit manifested as a personal Creator
brahman	bra/hman	praatipadika	11				food
brahman	brahma/n	praatipadika	11				Name of a magician
brahman	bra/hman	praatipadika	12				the Absolute
brahman	brahma/n	praatipadika	12				spells
brahman	bra/hman	praatipadika	13				Mantra used as a spell
brahman	brahma/n	praatipadika	13				Name of a star
brahman	brahma/n	praatipadika	14				one of the 4 principal priests
brahman	brahma/n	praatipadika	15				Name of Śiva
brahman	brahma/n	praatipadika	16				Name of Bṛhas-pati
citra	citra	praatipadika	0	fro	fro	fro	leaping to
citra	citra/	praatipadika	0	Jonesia Aśoka	Jonesia Aśoka	agitated; answer; curious; different; riddle; sky; spotted; strange; strange!; wonder	answer; curious; riddle; strange; strange!; wonder
citra	citra	praatipadika	1	leaping to	leaping to	leaping to	fro
citra	citra/	praatipadika	1	Name of a Draviḍa king; Name of a king; Name of a son of Dhṛtarāṣṭra	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; a form of Yama; a sectarial mark on the forehead	Plumbago zeylanica; Ricinus communis; a forestof variegated appearance  on; having different varieties; manifold; speckled; variegated; various	a bright; anything bright; bright; bright-coloured; coloured which strikes the eyes; variety of colour
citra	citra/	praatipadika	2	Name of a Gandharva; Name of a Jābāla-gṛhapati; Plumbago zeylanica; a bright; a forestof variegated appearance  on; a form of Yama; a sectarial mark on the forehead; agitated; anything bright; bright; bright-coloured; clear; coloured which strikes the eyes; delineation; excellent; extraordinary appearance; having different varieties; manifold; other fanciful figures; sky; spotted; variegated; variety of colour; wonderful	a forestof variegated appearance  on; clear; delineation; distinguished; manifold; speckled; variegated	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; a form of Yama; a sectarial mark on the forehead	a picture; sketch
citra	citra/	praatipadika	3	arranging verses in the shape of mathematical	arranging verses in the shape of mathematical	a bright; anything bright; bright; bright-coloured; coloured which strikes the eyes; extraordinary appearance; variety of colour	different; various
citra	citra/	praatipadika	4	Ricinus communis; a brilliant ornament; a picture; a spot; answer; conspicuous; containing the word; curious; different; distinguished; facetious conversation; ornament; punning in the form of question; riddle; sketch; speckled; strange; strange!; various; wonder	a picture; a spot; conspicuous; other fanciful figures; sketch; spotted	a brilliant ornament; a picture; a spot; conspicuous; ornament; other fanciful figures; sketch	Name of a Draviḍa king; Name of a king
citra	citra/	praatipadika	5	the ether	containing the word; facetious conversation; punning in the form of question	clear; delineation; distinguished; excellent; wonderful	extraordinary appearance; other fanciful figures
citra	citra/	praatipadika	6	various modes of writing	the ether	containing the word; facetious conversation; punning in the form of question	conspicuous; distinguished
citra	citra/	praatipadika	7		a bright; a brilliant ornament; anything bright; bright; bright-coloured; coloured which strikes the eyes; excellent; extraordinary appearance; variety of colour; wonderful	Jonesia Aśoka	Name of a Gandharva; Name of a Jābāla-gṛhapati
citra	citra/	praatipadika	8		various modes of writing	arranging verses in the shape of mathematical	various modes of writing
citra	citra/	praatipadika	9		Plumbago zeylanica; Ricinus communis; agitated; answer; curious; different; having different varieties; ornament; riddle; sky; strange; strange!; various; wonder	the ether	variegated
citra	citra/	praatipadika	10			various modes of writing	excellent; wonderful
citra	citra/	praatipadika	11				the ether
citra	citra/	praatipadika	12				a brilliant ornament; ornament
citra	citra/	praatipadika	13				speckled
citra	citra/	praatipadika	14				manifold
citra	citra/	praatipadika	15				facetious conversation
citra	citra/	praatipadika	16				sky
citra	citra/	praatipadika	17				punning in the form of question
citra	citra/	praatipadika	18				a sectarial mark on the forehead
citra	citra/	praatipadika	19				a form of Yama
citra	citra/	praatipadika	20				spotted
citra	citra/	praatipadika	21				agitated
citra	citra/	praatipadika	22				a forestof variegated appearance  on
citra	citra/	praatipadika	23				containing the word
citra	citra/	praatipadika	24				having different varieties
citra	citra/	praatipadika	25				arranging verses in the shape of mathematical
citra	citra/	praatipadika	26				Ricinus communis
citra	citra/	praatipadika	27				Jonesia Aśoka
citra	citra/	praatipadika	28				Name of a son of Dhṛtarāṣṭra
citra	citra/	praatipadika	29				Plumbago zeylanica
citra	citra/	praatipadika	30				delineation
citra	citra/	praatipadika	31				a spot
citra	citra/	praatipadika	32				clear
dfS	df/S	praatipadika	0	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the aspect of a planet; the eye; the observed spot; theory; view; viewing	discerning; doctrine; knowing; the aspect of a planet; theory	appearance; seeing; sight; the eye; view; viewing	appearance; look; looking at; seeing; sight; the eye; view; viewing
