lemma	derivation	category	cluster_id	senses
vac	vac	dhaatu	14	to resound
vac	vac	dhaatu	15	be regarded as
vac	vac	dhaatu	16	to promise
vac	vac	dhaatu	17	pronounce
vac	vac	dhaatu	18	say
vac	vac	dhaatu	19	accounted
vac	vac	dhaatu	20	recite
vac	vac	dhaatu	21	describe
vac	vac	dhaatu	22	revile
vac	vac	dhaatu	23	pass for
vac	vac	dhaatu	24	speak
vac	vac	dhaatu	25	announce
vac	vac	dhaatu	26	declare
vac	vac	dhaatu	27	cry aloud
vac	vac	dhaatu	28	said
vac	vac	dhaatu	29	mention
yoga	yo/ga	praatipadika	0	mixing of various materials; mixture
yoga	yo/ga	praatipadika	1	sum; total
yoga	yo/ga	praatipadika	2	a remedy; cure
yoga	yo/ga	praatipadika	3	fitting together; putting together
yoga	yo/ga	praatipadika	4	the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	5	zeal
yoga	yo/ga	praatipadika	6	to agree
yoga	yo/ga	praatipadika	7	vehicle
yoga	yo/ga	praatipadika	8	Yoga personified; a follower of the Yoga system
yoga	yo/ga	praatipadika	9	abstract meditation; meditation
yoga	yo/ga	praatipadika	10	contact; contact with
yoga	yo/ga	praatipadika	11	union
yoga	yo/ga	praatipadika	12	rite conducive to Yoga
yoga	yo/ga	praatipadika	13	through
yoga	yo/ga	praatipadika	14	the leading
yoga	yo/ga	praatipadika	15	the act of yoking
yoga	yo/ga	praatipadika	16	relation
yoga	yo/ga	praatipadika	17	work
yoga	yo/ga	praatipadika	18	wealth
yoga	yo/ga	praatipadika	19	principal star of a lunar asterism
yoga	yo/ga	praatipadika	20	way
yoga	yo/ga	praatipadika	21	syntactical dependence of a word
yoga	yo/ga	praatipadika	22	possessing
yoga	yo/ga	praatipadika	23	undertaking
yoga	yo/ga	praatipadika	24	regular succession
yoga	yo/ga	praatipadika	25	putting to
yoga	yo/ga	praatipadika	26	endeavour
yoga	yo/ga	praatipadika	27	stratagem
yoga	yo/ga	praatipadika	28	the connection of words together
yoga	yo/ga	praatipadika	29	occasion
yoga	yo/ga	praatipadika	30	team
yoga	yo/ga	praatipadika	31	method
yoga	yo/ga	praatipadika	32	magical art
yoga	yo/ga	praatipadika	33	manner
yoga	yo/ga	praatipadika	34	performance
yoga	yo/ga	praatipadika	35	profit
yoga	yo/ga	praatipadika	36	suitability
yoga	yo/ga	praatipadika	37	self-concentration
yoga	yo/ga	praatipadika	38	industry
yoga	yo/ga	praatipadika	39	mixing with the outer world
yoga	yo/ga	praatipadika	40	opportunity
yoga	yo/ga	praatipadika	41	partaking of
yoga	yo/ga	praatipadika	42	use
yoga	yo/ga	praatipadika	43	original
yoga	yo/ga	praatipadika	44	putting on
yoga	yo/ga	praatipadika	45	etymological meaning
yoga	yo/ga	praatipadika	46	care
yoga	yo/ga	praatipadika	47	the connection of a word with its root
yoga	yo/ga	praatipadika	48	deceit
yoga	yo/ga	praatipadika	49	pious seeking after God
yoga	yo/ga	praatipadika	50	incantation
yoga	yo/ga	praatipadika	51	at the end of a compound in consequence of
yoga	yo/ga	praatipadika	52	exertion
yoga	yo/ga	praatipadika	53	any simple act
yoga	yo/ga	praatipadika	54	attention
yoga	yo/ga	praatipadika	55	aphorism
yoga	yo/ga	praatipadika	56	a violator of confidence
yoga	yo/ga	praatipadika	57	application
yoga	yo/ga	praatipadika	58	on account of
yoga	yo/ga	praatipadika	59	fraud
yoga	yo/ga	praatipadika	60	fitness
yoga	yo/ga	praatipadika	61	property
yoga	yo/ga	praatipadika	62	fixing
yoga	yo/ga	praatipadika	63	any junction
yoga	yo/ga	praatipadika	64	disposition
yoga	yo/ga	praatipadika	65	acquiesce in anything
yoga	yo/ga	praatipadika	66	charm
yoga	yo/ga	praatipadika	67	equipping
yoga	yo/ga	praatipadika	68	diligence
yoga	yo/ga	praatipadika	69	concentrated grammatical rule
yoga	yo/ga	praatipadika	70	arraying
yoga	yo/ga	praatipadika	71	connection
yoga	yo/ga	praatipadika	72	a means
yoga	yo/ga	praatipadika	73	joining
yoga	yo/ga	praatipadika	74	construction
yoga	yo/ga	praatipadika	75	propriety
yoga	yo/ga	praatipadika	76	according to
yoga	yo/ga	praatipadika	77	acquisition
yoga	yo/ga	praatipadika	78	expedient
yoga	yo/ga	praatipadika	79	harnessing
yoga	yo/ga	praatipadika	80	gain
yoga	yo/ga	praatipadika	81	device
yoga	yo/ga	praatipadika	82	a trick
yoga	yo/ga	praatipadika	83	arrangement
yoga	yo/ga	praatipadika	84	conjunction
yoga	yo/ga	praatipadika	85	spy
yoga	yo/ga	praatipadika	86	conveyance
yoga	yo/ga	praatipadika	87	asterism
yoga	yo/ga	praatipadika	88	consent
yoga	yo/ga	praatipadika	89	lucky conjuncture
yoga	yo/ga	praatipadika	90	mental abstraction practised as a system
yoga	yo/ga	praatipadika	91	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	92	devotion
yoga	yo/ga	praatipadika	93	addition
yoga	yo/ga	praatipadika	94	a yoke
yoga	yo/ga	praatipadika	95	attaching
yoga	yo/ga	praatipadika	96	combination
yoga	yo/ga	praatipadika	97	a supernatural means
yoga	yo/ga	praatipadika	98	by reason of
yoga	yo/ga	praatipadika	99	abstract contemplation
yoga	yo/ga	praatipadika	100	business
yoga	yo/ga	praatipadika	101	employment
yoga	yo/ga	praatipadika	102	concentration of the thoughts
yoga	yo/ga	praatipadika	103	Name of a variable division of time
yoga	yo/ga	praatipadika	104	a combined
yoga	yo/ga	praatipadika	105	a constellation
yuj	yu/j	dhaatu	0	bestowing; granting
yuj	yuj	dhaatu	0	bring together; unite
yuj	yu/j	dhaatu	1	yoked
yuj	yuj	dhaatu	1	to fasten on; to put on
yuj	yu/j	dhaatu	2	a pair; pairs
yuj	yuj	dhaatu	2	bestow anything upon; to confer anything upon
yuj	yu/j	dhaatu	3	possessed of
yuj	yuj	dhaatu	3	fix; repair; to fix in
yuj	yu/j	dhaatu	4	the two Aśvins
yuj	yuj	dhaatu	4	harnessed; to harness; to wish to harness
yuj	yu/j	dhaatu	5	dual
yuj	yuj	dhaatu	5	prepare; prepared for; to be made ready; to make ready
yuj	yu/j	dhaatu	6	the zodiacal sign Gemini
yuj	yuj	dhaatu	6	not to be fit; to be fit
yuj	yu/j	dhaatu	7	furnished or provided or filled with
yuj	yuj	dhaatu	7	to use; use
yuj	yu/j	dhaatu	8	joined
yuj	yuj	dhaatu	8	to wish to appoint or institute
yuj	yu/j	dhaatu	9	the number two
yuj	yuj	dhaatu	9	suit any one; suit anything
yuj	yu/j	dhaatu	10	drawn by
yuj	yuj	dhaatu	10	conjunction with; to come into conjunction with
yuj	yu/j	dhaatu	11	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	11	suitable
yuj	yu/j	dhaatu	12	affected by
yuj	yuj	dhaatu	12	to offer
yuj	yu/j	dhaatu	13	companion
yuj	yuj	dhaatu	13	proper; proper for
yuj	yu/j	dhaatu	14	being in couples
yuj	yuj	dhaatu	14	yoke; yoke with
yuj	yu/j	dhaatu	15	exciting
yuj	yuj	dhaatu	15	to lead towards
yuj	yu/j	dhaatu	16	comrade
yuj	yuj	dhaatu	16	be absorbed in meditation; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	17	associate
yuj	yuj	dhaatu	17	to mix with
yuj	yu/j	dhaatu	18	even
yuj	yuj	dhaatu	18	to come into union
yuj	yu/j	dhaatu	19	an exciter
yuj	yuj	dhaatu	19	to appoint or to charge or intrust with
yuj	yu/j	dhaatu	20	harnessed
yuj	yuj	dhaatu	20	to wish to fix or aim
yuj	yu/j	dhaatu	21	couple
yuj	yuj	dhaatu	21	to attach one's self to; to join one's self to
yuj	yu/j	dhaatu	22	a yoke-fellow
yuj	yuj	dhaatu	22	join; to join
yuj	yuj	dhaatu	23	provide with
yuj	yuj	dhaatu	24	insert
yuj	yuj	dhaatu	25	direct
yuj	yuj	dhaatu	26	put to
yuj	yuj	dhaatu	27	to command
yuj	yuj	dhaatu	28	endow with; to endow
yuj	yuj	dhaatu	29	to confer
yuj	yuj	dhaatu	30	to set
yuj	yuj	dhaatu	31	to concentrate the mind in order to obtain union with the Universal Spirit
yuj	yuj	dhaatu	32	to equip
yuj	yuj	dhaatu	33	undertake
yuj	yuj	dhaatu	34	to think little of
yuj	yuj	dhaatu	35	to be yoked
yuj	yuj	dhaatu	36	impel to
yuj	yuj	dhaatu	37	to bring into possession of
yuj	yuj	dhaatu	38	joined
yuj	yuj	dhaatu	39	restore
yuj	yuj	dhaatu	40	carry on
yuj	yuj	dhaatu	41	despise
yuj	yuj	dhaatu	42	to encompass
yuj	yuj	dhaatu	43	to recollect
yuj	yuj	dhaatu	44	esteem lightly
yuj	yuj	dhaatu	45	to put in order
yuj	yuj	dhaatu	46	perform
yuj	yuj	dhaatu	47	devout
yuj	yuj	dhaatu	48	help to
yuj	yuj	dhaatu	49	deserve to be
yuj	yuj	dhaatu	50	furnish
yuj	yuj	dhaatu	51	bring or put together
yuj	yuj	dhaatu	52	connect
yuj	yuj	dhaatu	53	belong to
yuj	yuj	dhaatu	54	concentrate
yuj	yuj	dhaatu	55	right
yuj	yuj	dhaatu	56	adjust
yuj	yuj	dhaatu	57	add
yuj	yuj	dhaatu	58	to turn
yuj	yuj	dhaatu	59	fall to the lot of
yuj	yuj	dhaatu	60	possessed of
yuj	yuj	dhaatu	61	accomplish
yuj	yuj	dhaatu	62	to ascertain or know the conjunction of the moon with an asterism
yuj	yuj	dhaatu	63	draw up
yuj	yuj	dhaatu	64	to aim at
yuj	yuj	dhaatu	65	to accrue to
yuj	yuj	dhaatu	66	enjoin
yuj	yuj	dhaatu	67	apply
yuj	yuj	dhaatu	68	to urge
yuj	yuj	dhaatu	69	to be endowed with
yuj	yuj	dhaatu	70	inject
yuj	yuj	dhaatu	71	embrace
yuj	yuj	dhaatu	72	to be united in marriage
yuj	yuj	dhaatu	73	employ
yuj	yuj	dhaatu	74	be fitted for
yuj	yuj	dhaatu	75	set to work
yuj	yuj	dhaatu	76	combine
yuj	yuj	dhaatu	77	arrange
yuj	yuj	dhaatu	78	fit out
yuj	yuj	dhaatu	79	attack
yuj	yuj	dhaatu	80	recall
