lemma	derivation	category	cluster_id	senses
citra	citra	praatipadika	0	fro; leaping to
citra	citra/	praatipadika	0	a bright; a brilliant ornament; a forestof variegated appearance  on; a picture; a spot; agitated; answer; anything bright; bright; bright-coloured; clear; coloured which strikes the eyes; conspicuous; curious; delineation; different; distinguished; excellent; extraordinary appearance; facetious conversation; having different varieties; manifold; ornament; punning in the form of question; riddle; sketch; sky; speckled; spotted; strange; strange!; the ether; variegated; variety of colour; various; wonder; wonderful
citra	citra/	praatipadika	1	arranging verses in the shape of mathematical; containing the word; various modes of writing
citra	citra/	praatipadika	2	Jonesia Aśoka; Plumbago zeylanica; a form of Yama
citra	citra/	praatipadika	3	Ricinus communis
citra	citra/	praatipadika	4	a sectarial mark on the forehead
citra	citra/	praatipadika	5	other fanciful figures
citra	citra/	praatipadika	6	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra
dfS	df/S	praatipadika	0	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the aspect of a planet; the eye; the observed spot; theory; view; viewing
dfS	dfS	praatipadika	0	appear; be seen; become visible; behold; care for; compose; consider; demonstrate; examine; find out; learn; long for; look at; look into; manifested; regard; think; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show; try; understand; visit
dfS	dfS	praatipadika	1	person
dfS	dfS	praatipadika	2	contrive Aorist; to produce or pay
eka	e/ka	praatipadika	0	a; alone; an; chief; excellent; following; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding
eka	e/ka	praatipadika	1	Name of a son of Raya; Name of a teacher
eka	e/ka	praatipadika	2	happening only once
eka	e/ka	praatipadika	3	a unit
eva	e/va	praatipadika	0	conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world
eva	eva/	avyaya	0	affirmation; alone; already; command; detraction; diminution; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; restrainment; same; so; still; truly; very
eva	e/va	praatipadika	1	a horse
eva	eva/	avyaya	1	is a mere expletive without any exact meaning and not translatable implies emphasis
gam	gam	dhaatu	0	approach; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; intelligible; make clear; meaning; move; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
gam	gam	dhaatu	1	to go to any state
gam	gam	dhaatu	2	kneel down; make a bow; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	3	ascribe guilt to a person
gam	gam	dhaatu	4	not care about
gam	gam	dhaatu	5	have sexual intercourse with
grah	grah	dhaatu	0	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause to take; to choose; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
grah	grah	dhaatu	1	give away a girl in marriage to any one; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose any one as a wife; to make any one choose
grah	grah	dhaatu	2	draw water
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; avert; beat; cause to be executed; come into contact; destroy; give up; hammer; hinder; hit; injure; kill; killed; mar; pound; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to notify a person's death; to obstruct; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill; wound
hari	ha/ri	praatipadika	0	men; people; scholars
hari	hari	praatipadika	0	an exclamation; bearing; carrying
hari	ha/ri	praatipadika	1	a ray of light; bay; brown; fallow; fawn-coloured; fire; green; greenish; pale yellow; reddish brown; steed; tawny; the sun; the wind; yellow
hari	ha/ri	praatipadika	2	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a particular high number; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of various authors; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	3	the moon
hari	ha/ri	praatipadika	4	Phaseolus Mungo
hari	ha/ri	praatipadika	5	the sign of the zodiac Leo
hari	ha/ri	praatipadika	6	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; the Koil or Indian cuckoo
hi	hi	dhaatu	0	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just; pray
hi	hi/	dhaatu	0	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely
hi	hi/	dhaatu	1	especially to avoid a hiatus
hi	hi/	dhaatu	2	often a mere expletive; sometimes repeated in the same sentence
hi	hi/	dhaatu	3	an interjection of envy and contempt and hurry
kAla	kAla	praatipadika	0	a kind of perfume; a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	0	a fixed; a period of time; a section; a space of time; circumstance; death; death by age; destiny; fate; hour; meal-time; measure of time; occasion; part; prosody; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; iron; of a dark colour; the black part of the eye
kAla	kAla	praatipadika	2	the Indian cuckoo; the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	3	the planet Saturn
kAla	kAla	praatipadika	4	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana
kAla	kAla	praatipadika	5	of one of the nine treasures
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; calculation; effect; fate; labour; obligation; occupation; organ of sense; performance; physicking; product; result; rite; special duty; the object; work
karman	ka/rman	praatipadika	1	the tenth lunar mansion
karman	ka/rman	praatipadika	2	business; office
karman	ka/rman	praatipadika	3	medical attendance
karman	ka/rman	praatipadika	4	any religious act
karman	ka/rman	praatipadika	5	former act as leading to inevitable results
kavi	kav	praatipadika	0	a singer; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	0	a keeper; a thinker; leader; pupil of Garga
kavi	kav	praatipadika	1	a wise man
kavi	kavi/	praatipadika	1	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the planet Venus; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra
kavi	kav	praatipadika	2	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	2	a ladle; an owl; herd; the bit of a bridle; the reins
kavi	kavi/	praatipadika	3	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	4	the sun
kavi	kavi/	praatipadika	5	of various men
kavi	kavi/	praatipadika	6	the soul in the Sāṃkhya philosophy
kf	kf	dhaatu	0	a fog; being done; to injure
mad	mad	dhaatu	0	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	pause; stand still
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; beatitude; bestow; cast; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; intend to cast; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; utter; yield enjoyment
muc	muc	dhaatu	1	unyoke
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres; Name of work; Nature; affair; an uninflected word; base; by nature; cause; character; condition of anything; constitution; disposition; elementary form of a word; extraction; fundamental form; making; matter; model; natural form; naturally; nature; origin; original; original source; pattern; placing before; powers of the state; primary substance; properly; root; rule; standard; temper; temperament; the constituent elements; the crude; the original; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	1	primary essences which evolve the whole visible world; the original producer of the material world; the personified will of the Supreme in the creation; the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	2	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	3	Name of a woman; a goddess; a mother; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	4	artisans; citizens
prakfti	pra-kfti	cpd-praatipadika	5	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	6	at first
prakfti	pra-kfti	cpd-praatipadika	7	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	8	the male
prakfti	pra-kfti	cpd-praatipadika	9	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	10	a eunuch; a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	11	an animal
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a reflection; a single specimen; a word of unknown meaning; absolute number; any form of a noun; any outward appearance; beauty; character; circumstances; colour; dreamy; exemplar; feature; figure; form; grace; handsome form; image; integer number; kind; known; likeness; loveliness; manner; mark; material form id est; mode; peculiarity; phantom shapes; phenomenon; reflection; shape; sign; sort; splendour; symptom; that is the organized body; the arithmetical unit; the quality of colour; trace of; verb; way; word
rUpa	rUpa/	praatipadika	1	a beast; a sound; cattle; nature
rUpa	rUpa/	praatipadika	2	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	3	rereading a book
rUpa	rUpa/	praatipadika	4	a show; drama; play
rasa	ra/sa	praatipadika	0	Om; a constituent fluid; a kind of metre; a metal; a species of amaranth; any liquid; any mineral; any mixture; any object of taste; broth; charm; condiment; delight; draught; drink; elixir; essence; essential juice of the body; finest; flavour; fluid; gold; green onion; juice of fruit; juice of plants; juice of the sugar-cane; liquor; marrow; melted butter; mercury; metallic salt; milk; mind; mineral in a state of fusion; myrrh; nectar; pleasure; poison; potion; prime part of anything; quicksilver; resin; sauce; seasoning; semen virile; serum; soup; spice; syrup; taste; the best; the primary juice called chyle; the sap; the taste; the tongue; water
rasa	ra/sa	praatipadika	1	affection; character of a work; desire; disposition of the heart; fondness for; inclination; love; religious sentiment; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	2	Vangueria Spinosa; a Śanakī; the son of a Niṣāda
rasa	ra/sa	praatipadika	3	Name of the number six; Name of the sacred syllable
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a particular Agni; the month Mārgaśīrṣa; Ūrjasvatī
saha	saha/	avyaya	1	in concert
saha	saha/	praatipadika	1	a companion; a match for; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding
saha	saha/	praatipadika	2	a species of plant; kind of salt
sarva	sa/rva	praatipadika	0	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; water; whole; wholly
sarva	sa/rva	praatipadika	1	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to press out; to urge
su	su/	upasarga	0	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; very; virtuous; well; willingly
su	su	dhaatu	1	to possess supremacy
su	su/	upasarga	1	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with regard to that
tad	tad	praatipadika	0	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	with reference to that there are these two verses
tad	tad	praatipadika	1	on quite the same path
tad	ta/d	praatipadika	2	Brahma
tad	tad	praatipadika	2	in other words. From Latin videlicet
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	how is it then that?; what then? what took place after that?
tu	tu	dhaatu	0	to go; to injure
tu	tu/	avyaya	0	Latindum used; often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	1	be strong; efficient; to have authority; to make strong
tu	tu/	avyaya	1	pray! I beg
tu	tu/	avyaya	2	but; certainly — but; do; ere - than; ere — than; nevertheless; not — but; not — however; now; still; then; though — still; though — still not
tu	tu/	avyaya	3	it is true — but not
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	a defence; a defensive measure; a particular figure in rhetoric; above; answer; better; characteristic; chief; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; gaining a cause; higher; is left; later; left; more excellent; more powerful; northern; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the north; upper; upper surface
uttara	u/ttara	praatipadika	1	the last part of a compound; what remains
uttara	u/ttara	praatipadika	2	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa; Name of a song; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	3	latter
uttara	u/ttara	praatipadika	4	of several men
vac	vac	dhaatu	0	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
yoga	yo/ga	praatipadika	0	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; concentration of the thoughts; fitness; meditation; mental abstraction practised as a system; rite conducive to Yoga; self-concentration
yoga	yo/ga	praatipadika	1	a combined; a means; a remedy; a supernatural means; a trick; a violator of confidence; a yoke; according to; acquiesce in anything; acquisition; addition; any junction; any simple act; aphorism; application; arrangement; arraying; asterism; attaching; attention; business; by reason of; care; charm; combination; conjunction; connection; consent; construction; contact; contact with; conveyance; cure; deceit; device; diligence; disposition; employment; endeavour; equipping; exertion; expedient; fitting together; fixing; fraud; gain; harnessing; incantation; industry; joining; lucky conjuncture; magical art; manner; method; mixture; occasion; on account of; opportunity; original; partaking of; performance; possessing; profit; property; propriety; putting on; putting to; putting together; relation; spy; stratagem; suitability; sum; team; the act of yoking; the leading; through; to agree; total; undertaking; union; use; way; wealth; work; zeal
yoga	yo/ga	praatipadika	2	devotion; pious seeking after God; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	3	mixing of various materials; mixing with the outer world
yoga	yo/ga	praatipadika	4	Name of a  on the Paramārthasāra; Name of a variable division of time; a constellation; at the end of a compound in consequence of; principal star of a lunar asterism; regular succession
yoga	yo/ga	praatipadika	5	vehicle
yoga	yo/ga	praatipadika	6	concentrated grammatical rule; etymological meaning; syntactical dependence of a word; the connection of a word with its root; the connection of words together
yuj	yu/j	dhaatu	0	a pair; a yoke-fellow; affected by; an exciter; associate; being in couples; bestowing; companion; comrade; couple; drawn by; dual; even; furnished or provided or filled with; granting; harnessed; joined; pairs; possessed of; the number two; the two Aśvins; yoked
yuj	yuj	dhaatu	0	accomplish; add; adjust; apply; arrange; attack; be fitted for; belong to; bestow anything upon; bring or put together; bring together; carry on; combine; conjunction with; connect; deserve to be; despise; devout; direct; draw up; embrace; employ; endow with; enjoin; esteem lightly; fall to the lot of; fit out; fix; furnish; harnessed; help to; impel to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; put to; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to be endowed with; to be fit; to be made ready; to be yoked; to bring into possession of; to come into conjunction with; to command; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to lead towards; to make ready; to mix with; to offer; to put in order; to put on; to recollect; to set; to turn; to urge; to use; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke; yoke with
yuj	yu/j	dhaatu	1	exciting
yuj	yuj	dhaatu	1	to attach one's self to; to be united in marriage; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to join one's self to
yuj	yu/j	dhaatu	2	the zodiacal sign Gemini
yuj	yuj	dhaatu	2	be absorbed in meditation; concentrate; to think little of; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	3	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	3	to ascertain or know the conjunction of the moon with an asterism
yuj	yuj	dhaatu	4	to appoint or to charge or intrust with; to wish to appoint or institute
