lemma	derivation	category	cluster_id	senses
banD	banD	dhaatu	3	direct
banD	banD	dhaatu	4	fetter
banD	banD	dhaatu	5	arrange; bend; chain; clench; effect; fasten; fix; fold; offer; put on; put together; rivet on; set up; take; take up; to join; unite
banD	banD	dhaatu	6	bear; betray to be bound by the fetters of existence; capture; catch; chastise; cherish; evil; hold captive; imprison; restrain; sacrifice; sin again; suffer; to arrest; to catch; to punish; to sin
banD	banD	dhaatu	7	span
banD	banD	dhaatu	8	assume; close; contract; hold back; knit; show; shut; stop; strike; suppress; tie
banD	banD	dhaatu	9	that is experience
banD	banD	dhaatu	10	to be affected by id est
banD	banD	dhaatu	11	cause; to attach to world; to bind; to bind a sacrificial victim; to bind round; to bind together; to cause to be built; to cause to be embanked; to cause to bind; to entertain; to fix; to form
brahman	bra/hman	praatipadika	0	final emancipation
brahman	brahma/n	praatipadika	0	Brahmā; a Brāhman who is a knower of Vedic texts; a lifetime of Brahmā; an inhabitant of Brahmā's heaven
brahman	bra/hman	praatipadika	1	food; pious effusion; prayer; religious; spiritual knowledge; wealth
brahman	brahma/n	praatipadika	1	Name of a magician; spells
brahman	bra/hman	praatipadika	2	holy life
brahman	brahma/n	praatipadika	2	Name of Bṛhas-pati; Name of a star; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a particular Kalpa; a particular astronomy Yoga; the Veda; the intellect; the sun
brahman	bra/hman	praatipadika	3	one self-existent impersonal Spirit; the Absolute; the Eternal; the Self-existent; the one universal Soul
brahman	brahma/n	praatipadika	3	a devout; as the first of the triad of personal gods; one of the 4 principal priests; one versed in sacred knowledge; one who prays; religious man; the one impersonal universal Spirit manifested as a personal Creator
brahman	bra/hman	praatipadika	4	communicators of sacred knowledge; the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda; the Veda; the class of men who are the repositories
brahman	brahma/n	praatipadika	4	δ Aurigae
brahman	bra/hman	praatipadika	5	Mantra used as a spell; a sacred text; a text; outpouring of the heart in worshipping the gods; the sacred syllable Om; the sacred word; utterance
brahman	brahma/n	praatipadika	5	Ṛtvijas
citra	citra	praatipadika	0	fro
citra	citra/	praatipadika	0	Jonesia Aśoka; Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; Plumbago zeylanica
citra	citra	praatipadika	1	leaping to
citra	citra/	praatipadika	1	Ricinus communis
citra	citra/	praatipadika	2	a bright; a forestof variegated appearance  on; anything bright; bright; bright-coloured; coloured which strikes the eyes; having different varieties; speckled; variegated; variety of colour
citra	citra/	praatipadika	3	a form of Yama
citra	citra/	praatipadika	4	arranging verses in the shape of mathematical
citra	citra/	praatipadika	5	containing the word
citra	citra/	praatipadika	6	a picture; a spot; answer; clear; sketch
citra	citra/	praatipadika	7	facetious conversation
citra	citra/	praatipadika	8	manifold
citra	citra/	praatipadika	9	a brilliant ornament; a sectarial mark on the forehead; agitated; conspicuous; delineation; distinguished; extraordinary appearance; ornament; other fanciful figures; spotted
citra	citra/	praatipadika	10	curious; different; punning in the form of question; riddle; strange; strange!; various; wonder
citra	citra/	praatipadika	11	sky; the ether
citra	citra/	praatipadika	12	various modes of writing
citra	citra/	praatipadika	13	excellent; wonderful
dfS	df/S	praatipadika	0	doctrine; theory
dfS	dfS	praatipadika	0	appear; be seen; become visible; behold; manifested; regard; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to produce or pay; to see by divine intuition; to show a thing; to show or prove; to wish to see; to wish to show
dfS	df/S	praatipadika	1	the aspect of a planet
dfS	dfS	praatipadika	1	care for
dfS	df/S	praatipadika	2	appearance; look; sight; the eye; the observed spot
dfS	dfS	praatipadika	2	compose; consider; contrive Aorist; demonstrate; examine; find out; learn; look at; look into; think; try; visit
dfS	df/S	praatipadika	3	discerning; knowing; looking at; seeing; view; viewing
dfS	dfS	praatipadika	3	person
dfS	dfS	praatipadika	4	long for; to see; to see with the mind; to wait on; understand
eka	e/ka	praatipadika	0	Name of a son of Raya
eka	e/ka	praatipadika	1	Name of a teacher
eka	e/ka	praatipadika	2	a; a unit; an; chief; pre-eminent; unity
eka	e/ka	praatipadika	3	alone; happening only once; single; single of its kind; singular; solitary; unique
eka	e/ka	praatipadika	4	following; with preceding
eka	e/ka	praatipadika	5	no one; nobody
eka	e/ka	praatipadika	6	many; one; one by one; one of two; that one only
eka	e/ka	praatipadika	7	little; small
eka	e/ka	praatipadika	8	excellent; identical; sincere; the same; truthful
eva	e/va	praatipadika	0	a horse
eva	eva/	avyaya	0	affirmation; command; restrainment
eva	e/va	praatipadika	1	conduct; manner of acting
eva	eva/	avyaya	1	detraction; diminution
eva	e/va	praatipadika	2	custom
eva	eva/	avyaya	2	is a mere expletive without any exact meaning and not translatable implies emphasis
eva	e/va	praatipadika	3	course; going; moving; proceeding
eva	eva/	avyaya	3	alone; already; even; immediately on; just; merely; only; still; very
eva	e/va	praatipadika	4	habit
eva	eva/	avyaya	4	same
eva	e/va	praatipadika	5	quick; speedy
eva	eva/	avyaya	5	exactly; exactly so; indeed; just so; really; so; truly
eva	e/va	praatipadika	6	the earth; world
eva	e/va	praatipadika	7	usage
eva	e/va	praatipadika	8	way
gam	gam	dhaatu	0	be going; bring to a place; come; go away; move; not care about; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to wish to bring; to wish to go
gam	gam	dhaatu	1	guess
gam	gam	dhaatu	2	have sexual intercourse with
gam	gam	dhaatu	3	condition; grant; obtain; receive
gam	gam	dhaatu	4	to excel
gam	gam	dhaatu	5	approach; ascribe guilt to a person; attack; pass; to approach carnally; to approach with an accusation; to go against with hostile intentions; towards
gam	gam	dhaatu	6	die; kneel down; make a bow; to fall to the share of; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	7	cause to become; denote; explain; intelligible; make clear; meaning; observe; partake of; participate in; perceive; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to go with the mind; to impart; to observe; to strive to obtain; undergo; understand
grah	grah	dhaatu	0	draw water
grah	grah	dhaatu	1	grasp; lay hold of; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to cause any one to be captured; to cause any one to be seized; to cause to take; to collect a store of anything; to eclipse; to include; to lay the hand on; to place upon; to pluck; to take for; to take into the mouth; to take on one's self; to take up; to use
grah	grah	dhaatu	2	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; keep; make acquainted; mention; name; observe; pick; put on; recognise; seize; take; take away; take back; undergo; undertake; win
grah	grah	dhaatu	3	overpowered over to any one
grah	grah	dhaatu	4	give away a girl in marriage to any one; obtain; receive; to accept; to acquire by purchase; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to receive hospitably
grah	grah	dhaatu	5	learn; strive to apprehend; to abstract; to assume; to calculate; to desire to perceive; to gain; to make any one learn; to obey; to observe; to perceive; to receive into the mind; understand
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	avert; hinder; to dispel; to hurl upon; to hurt; to obstruct; to repress; to smite; to ward off
han	han	naama-dhaatu	1	abandon; give up; mar; to mar
han	han	naama-dhaatu	2	cause to be executed; destroy; kill; killed; punish; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill
han	han	naama-dhaatu	3	beat; come into contact; hammer; hit; injure; pound; strike upon; to be struck; to strike; to strike off; to strike or tread upon; to touch; wound
hari	ha/ri	praatipadika	0	Name of a metre; Name of a mountain; Name of a particular high number; Name of a world; a ray of light; fire; the moon; the sun; the wind
hari	hari	praatipadika	0	an exclamation
hari	ha/ri	praatipadika	1	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa
hari	hari	praatipadika	1	bearing; carrying
hari	ha/ri	praatipadika	2	Name of various authors; scholars
hari	ha/ri	praatipadika	3	Phaseolus Mungo; a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo
hari	ha/ri	praatipadika	4	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow
hari	ha/ri	praatipadika	5	men; people
hari	ha/ri	praatipadika	6	the sign of the zodiac Leo
hi	hi	dhaatu	0	abandon; get rid of; hurl; impel; shoot; to forsake
hi	hi/	avyaya	0	just
hi	hi/	dhaatu	0	assuredly; certainly; most assuredly; of course; surely
hi	hi	dhaatu	1	cast
hi	hi/	avyaya	1	do; pray
hi	hi/	dhaatu	1	because; on account of
hi	hi	dhaatu	2	bring; delight; help to; procure; set in motion; to assist; to convey; to discharge; to gladden; to send forth; to stimulate
hi	hi/	dhaatu	2	especially to avoid a hiatus
hi	hi	dhaatu	3	hasten on; incite to; urge on
hi	hi/	dhaatu	3	for
hi	hi/	dhaatu	4	indeed; indeed-but
hi	hi/	dhaatu	5	an interjection of envy and contempt and hurry; often a mere expletive
hi	hi/	dhaatu	6	sometimes repeated in the same sentence
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana; the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	0	a fixed
kAla	kAla	praatipadika	1	Name of a mountain; a mystical Name of the letter; of one of the nine treasures
kAla	kAla/	praatipadika	1	circumstance; death; death by age; destiny; fate; occasion; the end
kAla	kAla	praatipadika	2	a black; a black kind of Agallochum; a kind of perfume; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	2	prosody
kAla	kAla	praatipadika	3	iron
kAla	kAla/	praatipadika	3	season; season for
kAla	kAla	praatipadika	4	the Indian cuckoo
kAla	kAla/	praatipadika	4	a period of time; a section; a space of time; hour; meal-time; measure of time; part; right point of time; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	5	the planet Saturn
kAla	kAla	praatipadika	6	the plant Cassia Sophora; the resin of the plant Shorea robusta
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; any religious act
karman	ka/rman	praatipadika	1	calculation; effect; fate; former act as leading to inevitable results; performance; product; result
karman	ka/rman	praatipadika	2	medical attendance
karman	ka/rman	praatipadika	3	business; labour; obligation; occupation; office; special duty; work
karman	ka/rman	praatipadika	4	physicking
karman	ka/rman	praatipadika	5	rite
karman	ka/rman	praatipadika	6	organ of sense; the object
karman	ka/rman	praatipadika	7	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of a particular poet
kavi	kav	praatipadika	1	a singer; a wise man; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	1	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	2	Name of the planet Venus
kavi	kavi/	praatipadika	3	a keeper; a ladle; an owl; leader; the bit of a bridle; the reins
kavi	kavi/	praatipadika	4	herd
kavi	kavi/	praatipadika	5	a cunning fighter; a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; of various men; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	6	pupil of Garga
kavi	kavi/	praatipadika	7	the sun
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	base of the first person pronoun in the singular number number
mad	mad	dhaatu	1	at ease; be glad; be pleased; delight; happy; satisfy
mad	mad	dhaatu	2	bubble
mad	mad	dhaatu	3	be drunk with; exhilarate; exult; inflame; inspire; intoxicate; rejoice; revel in
mad	mad	dhaatu	4	animate; pause; stand still
mad	mad	dhaatu	5	to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
muc	muc	dhaatu	0	cast; intend to cast
muc	muc	dhaatu	1	abandon; allow to depart; depose; despatch; discharge; discharging; dismiss; dropping; give up; hurl; leave; let go; let loose; letting fall; letting go; quit; relinquish; set aside; shed; shoot; shooting; slacken; spend; throw; to relinquish; unharness; unyoke
muc	muc	dhaatu	2	absolve from; be about to set free; deliverance; escape; free; freeing; let live; liberate; release; released; to abstain from; to be set free; to desire final liberation; to set free; to wish to free one's self
muc	muc	dhaatu	3	sending
muc	muc	dhaatu	4	beatitude; bestow; delight; delivering from; destitute of; emit; grant; to be about to give up; to be deprived; to be loosed; to cause to loose; to cheat; to deliver one's self from; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to send forth; to spare; to unloose; to wish; to wish to deliver; to yield; utter; yield enjoyment
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	2	Name of a class of deities under Manu Raibhya; Name of a woman; a eunuch; a goddess; a mother; a woman; an animal; female organ of generation; the male; womankind
prakfti	pra-kfti	cpd-praatipadika	3	Name of work; artisans; making; model
prakfti	pra-kfti	cpd-praatipadika	4	cause
prakfti	pra-kfti	cpd-praatipadika	5	affair; character; condition of anything; disposition; extraction; temper; temperament
prakfti	pra-kfti	cpd-praatipadika	6	Nature; an uninflected word; at first; by nature; elementary form of a word; fundamental form; matter; natural form; naturally; nature; pattern; primary essences which evolve the whole visible world; properly; rule; the crude; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	7	base; origin; original; original source; root; standard; the 8 producers; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	8	placing before
prakfti	pra-kfti	cpd-praatipadika	9	a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; primary substance; the body of ministers; the constituent elements; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	10	the predominance of one of the humours at the time of generation
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a word of unknown meaning; absolute number; any form of a noun; integer number; the arithmetical unit; verb; word
rUpa	rUpa/	praatipadika	1	a reflection; beauty; colour; figure; image; reflection; the quality of colour
rUpa	rUpa/	praatipadika	2	a show; drama; play
rUpa	rUpa/	praatipadika	3	a single specimen; circumstances; exemplar; feature; mode; peculiarity; phantom shapes; phenomenon; symptom; that is the organized body
rUpa	rUpa/	praatipadika	4	a beast; a sound; cattle; dreamy; loveliness; nature; splendour
rUpa	rUpa/	praatipadika	5	any outward appearance; character; form; grace; handsome form; kind; likeness; manner; mark; material form id est; shape; sign
rUpa	rUpa/	praatipadika	6	known
rUpa	rUpa/	praatipadika	7	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	8	rereading a book
rUpa	rUpa/	praatipadika	9	sort
rUpa	rUpa/	praatipadika	10	trace of
rUpa	rUpa/	praatipadika	11	way
rasa	ra/sa	praatipadika	0	Name of the number six
rasa	ra/sa	praatipadika	1	Name of the sacred syllable
rasa	ra/sa	praatipadika	2	Om
rasa	ra/sa	praatipadika	3	Vangueria Spinosa
rasa	ra/sa	praatipadika	4	a kind of metre; a metal; a Śanakī; any mineral; gold; mercury; metallic salt; mineral in a state of fusion; resin; the sap; the son of a Niṣāda
rasa	ra/sa	praatipadika	5	a constituent fluid; any liquid; any mixture; broth; draught; drink; fluid; liquor; marrow; melted butter; milk; serum; soup; syrup; water
rasa	ra/sa	praatipadika	6	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; nectar; semen virile; the primary juice called chyle
rasa	ra/sa	praatipadika	7	affection; any object of taste; charm; delight; desire; disposition of the heart; essence; finest; flavour; fondness for; inclination; love; mind; taste; the best; the feeling; the taste; the tongue
rasa	ra/sa	praatipadika	8	myrrh
rasa	ra/sa	praatipadika	9	pleasure
rasa	ra/sa	praatipadika	10	prime part of anything
rasa	ra/sa	praatipadika	11	quicksilver
rasa	ra/sa	praatipadika	12	a species of amaranth; condiment; elixir; green onion; poison; potion; sauce; seasoning; spice
rasa	ra/sa	praatipadika	13	character of a work; religious sentiment; sentiment prevailing in it; the prevailing sentiment in human character
saha	saha/	avyaya	0	along with; conjointly; simultaneously with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; the month Mārgaśīrṣa; Ūrjasvatī
saha	saha/	avyaya	1	at the same time; in common; in company; in concert; in the company of; jointly
saha	saha/	praatipadika	1	a companion; a match for; a particular Agni; a species of plant; equal to
saha	saha/	avyaya	2	taking with one; to give to take away with one; to take with one with
saha	saha/	praatipadika	2	bearing; causing; defying; effecting; enduring; exerting; overcoming; stimulating; vanquishing; withstanding
saha	saha/	praatipadika	3	kind of salt
saha	saha/	praatipadika	4	able to; capable of; mighty; powerful
sarva	sa/rva	praatipadika	0	Name of a Muni
sarva	sa/rva	praatipadika	1	Name of Kṛṣṇa; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	all; every; everywhere; in all parts
sarva	sa/rva	praatipadika	3	manifold
sarva	sa/rva	praatipadika	4	different; of all sorts; various; water
sarva	sa/rva	praatipadika	5	altogether; completely; entire; whole; wholly
su	su	dhaatu	0	extract; to distil
su	su/	upasarga	0	any
su	su	dhaatu	1	bring forth; impel; incite; to beget
su	su/	upasarga	1	easily; easy; quickly
su	su	dhaatu	2	move; to go; to possess supremacy; to press out; to urge
su	su/	upasarga	2	beautiful; excellent; good; right; well
su	su/	upasarga	3	to become
su	su/	upasarga	4	to lengthen a preceding vowel
su	su/	upasarga	5	virtuous
su	su/	upasarga	6	greatly; much; rightly; very; willingly
tad	ta/d	praatipadika	0	Brahma
tad	tad	praatipadika	0	different; respective; various
tad	ta/d	praatipadika	1	at that time; with reference to that there are these two verses; with regard to that
tad	tad	praatipadika	1	namely; nevertheless; notwithstanding
tad	ta/d	praatipadika	2	he she it
tad	tad	praatipadika	2	any; every; whichsoever; whosoever
tad	ta/d	praatipadika	3	consequently; equally; in this manner; so also; therefore; thither; thus
tad	tad	praatipadika	3	in other words. From Latin videlicet
tad	ta/d	praatipadika	4	for that reason; in that case; in that place; now; on that account; that; then; there; this; this world; to that spot
tad	tad	praatipadika	4	in such a manner as follows
tad	tad	praatipadika	5	on quite the same path
tad	tad	praatipadika	6	even then; that; this
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; immediately afterwards; what then? what took place after that?
tatas	ta/tas	praatipadika	1	besides that; beyond that
tatas	ta/tas	praatipadika	2	from all sides
tatas	ta/tas	praatipadika	3	everywhere; from that; from that place; in that place; that place; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	4	consequently; further; hither; thence; thenceforth; thither
tatas	ta/tas	praatipadika	5	but; for that reason; here; how is it then that?; in consequence of that; then; there; thereupon
tu	tu	dhaatu	0	efficient
tu	tu/	avyaya	0	Latindum used; often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	1	to go
tu	tu/	avyaya	1	do
tu	tu	dhaatu	2	to have authority; to injure
tu	tu/	avyaya	2	ere - than; ere — than
tu	tu	dhaatu	3	be strong; to make strong
tu	tu/	avyaya	3	certainly — but; it is true — but not; not — but; not — however
tu	tu/	avyaya	4	pray! I beg
tu	tu/	avyaya	5	but; nevertheless; now; still; then; though — still; though — still not
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa
uttara	u/ttara	praatipadika	1	Name of a song
uttara	u/ttara	praatipadika	2	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	3	Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	4	a particular figure in rhetoric
uttara	u/ttara	praatipadika	5	a defence; a defensive measure; characteristic; competency; cover; excellence; superiority
uttara	u/ttara	praatipadika	6	answer; concluding; conclusion; followed by; following; future; posterior; rejoinder; remainder; reply; result; subsequent; the answer; the last part of a compound; what remains
uttara	u/ttara	praatipadika	7	gaining a cause
uttara	u/ttara	praatipadika	8	above; excess; is left; left; northern; over; the north; upper; upper surface
uttara	u/ttara	praatipadika	9	better; contradiction; difference; excellent; higher; later; latter; more excellent; more powerful; superior
uttara	u/ttara	praatipadika	10	chief; dominant; of several men; predominant; prevalent result; the chief; the following member
vac	vac	dhaatu	0	pass for
vac	vac	dhaatu	1	cry aloud; pronounce; recite; speak; to read out loud; to resound
vac	vac	dhaatu	2	accounted; announce; declare; describe; mention; proclaim; tell
vac	vac	dhaatu	3	be regarded as; revile; to be called; to be meant; to call; to cause anything written; to cause to say; to desire to say; to promise; to reproach
vac	vac	dhaatu	4	said; say; to be spoken; to say; to speak; told; utter; uttered; what the saying is
yoga	yo/ga	praatipadika	0	Name of a variable division of time
yoga	yo/ga	praatipadika	1	business; construction; employment; industry; opportunity; profit; suitability; wealth; work
yoga	yo/ga	praatipadika	2	Name of a  on the Paramārthasāra; a constellation; a means; a supernatural means; a yoke; asterism; concentrated grammatical rule; etymological meaning; principal star of a lunar asterism; syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	3	at the end of a compound in consequence of
yoga	yo/ga	praatipadika	4	a violator of confidence; according to; acquiesce in anything; acquisition; any simple act; by reason of; consent; conveyance; diligence; disposition; endeavour; manner; occasion; on account of; partaking of; possessing; property; propriety; the act of yoking; the leading; to agree; undertaking
yoga	yo/ga	praatipadika	5	any junction; application; arrangement; attaching; connection; contact; contact with; device; equipping; expedient; fitting together; fixing; harnessing; joining; putting on; putting to; putting together; relation; team; through; union; use; vehicle; way
yoga	yo/ga	praatipadika	6	a remedy; a trick; charm; cure; deceit; fraud; incantation; magical art; method; spy; stratagem; zeal
yoga	yo/ga	praatipadika	7	original
yoga	yo/ga	praatipadika	8	regular succession
yoga	yo/ga	praatipadika	9	Yoga personified; a follower of the Yoga system; abstract contemplation; abstract meditation; aphorism; attention; care; concentration of the thoughts; devotion; exertion; fitness; gain; meditation; mental abstraction practised as a system; performance; pious seeking after God; rite conducive to Yoga; self-concentration; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	10	a combined; addition; arraying; combination; conjunction; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; sum; total
yuj	yu/j	dhaatu	0	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins
yuj	yuj	dhaatu	0	despise
yuj	yu/j	dhaatu	1	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	1	direct
