lemma	derivation	category	cluster_id	senses
brahman	brahma/n	praatipadika	0	Brahmā; Name of Bṛhas-pati; Name of a magician; Name of a star; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a Brāhman who is a knower of Vedic texts; a devout; a lifetime of Brahmā; a particular Kalpa; a particular astronomy Yoga; an inhabitant of Brahmā's heaven; as the first of the triad of personal gods; one of the 4 principal priests; one versed in sacred knowledge; one who prays; religious man; spells; the Veda; the intellect; the one impersonal universal Spirit manifested as a personal Creator; the sun; δ Aurigae; Ṛtvijas
citra	citra	praatipadika	0	fro; leaping to
citra	citra/	praatipadika	0	Jonesia Aśoka; Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; Plumbago zeylanica; Ricinus communis; a bright; a brilliant ornament; a forestof variegated appearance  on; a form of Yama; a picture; a sectarial mark on the forehead; a spot; agitated; answer; anything bright; arranging verses in the shape of mathematical; bright; bright-coloured; clear; coloured which strikes the eyes; conspicuous; containing the word; curious; delineation; different; distinguished; excellent; extraordinary appearance; facetious conversation; having different varieties; manifold; ornament; other fanciful figures; punning in the form of question; riddle; sketch; sky; speckled; spotted; strange; strange!; the ether; variegated; variety of colour; various; various modes of writing; wonder; wonderful
dfS	df/S	praatipadika	0	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the aspect of a planet; the eye; the observed spot; theory; view; viewing
dfS	dfS	praatipadika	0	appear; be seen; become visible; behold; care for; compose; consider; contrive Aorist; demonstrate; examine; find out; learn; long for; look at; look into; manifested; person; regard; think; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to produce or pay; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show; try; understand; visit
eka	e/ka	praatipadika	0	Name of a son of Raya; Name of a teacher; a; a unit; alone; an; chief; excellent; following; happening only once; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding
eva	e/va	praatipadika	0	a horse; conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world
eva	eva/	avyaya	0	affirmation; alone; already; command; detraction; diminution; even; exactly; exactly so; immediately on; indeed; is a mere expletive without any exact meaning and not translatable implies emphasis; just; just so; merely; only; really; restrainment; same; so; still; truly; very
gam	gam	dhaatu	0	approach; ascribe guilt to a person; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; have sexual intercourse with; intelligible; kneel down; make a bow; make clear; meaning; move; not care about; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go to any state; to go to the earth with the head; to go to the earth with the knees; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
grah	grah	dhaatu	0	accept; admit; apprehend; approve; begin; claim; consider as; draw water; familiar with; follow; gather; give away a girl in marriage to any one; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one choose; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; avert; beat; cause to be executed; come into contact; destroy; give up; hammer; hinder; hit; injure; kill; killed; mar; pound; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to notify a person's death; to obstruct; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill; wound
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a particular high number; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of various authors; Name of Śiva; Name of Śukra; Phaseolus Mungo; a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a particular class of gods under Manu Tāmasa; a peacock; a ray of light; a snake; bay; brown; fallow; fawn-coloured; fire; green; greenish; men; pale yellow; people; reddish brown; scholars; steed; tawny; the Koil or Indian cuckoo; the moon; the sign of the zodiac Leo; the sun; the wind; yellow
hari	hari	praatipadika	0	an exclamation; bearing; carrying
hi	hi	dhaatu	0	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just; pray
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry; assuredly; because; certainly; especially to avoid a hiatus; for; indeed; indeed-but; most assuredly; of course; often a mere expletive; on account of; sometimes repeated in the same sentence; surely
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a black; a black kind of Agallochum; a kind of perfume; a mystical Name of the letter; a red kind of Plumbago; black; dark-blue; dark-blue colour; iron; of a dark colour; of one of the nine treasures; of the prince Kāla-yavana; the Indian cuckoo; the black part of the eye; the planet Saturn; the plant Cassia Sophora; the poisonous serpent Coluber Naga; the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	0	a fixed; a period of time; a section; a space of time; circumstance; death; death by age; destiny; fate; hour; meal-time; measure of time; occasion; part; prosody; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; any religious act; business; calculation; effect; fate; former act as leading to inevitable results; labour; medical attendance; obligation; occupation; office; organ of sense; performance; physicking; product; result; rite; special duty; the object; the tenth lunar mansion; work
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas; a singer; a wise man; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the planet Venus; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; a cunning fighter; a keeper; a ladle; a thinker; an owl; cunning; enlightened; father of Śukra; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; of various men; prudent; pupil of Garga; sensible; skilful; the bit of a bridle; the reins; the soul in the Sāṃkhya philosophy; the sun; wise
kf	kf	dhaatu	0	a fog; being done; to injure
mad	mad	dhaatu	0	animate; at ease; base of the first person pronoun in the singular number number; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; pause; rejoice; revel in; satisfy; stand still; to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; beatitude; bestow; cast; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; intend to cast; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; unyoke; utter; yield enjoyment
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres; Name of a class of deities under Manu Raibhya; Name of a woman; Name of work; Nature; a co-efficient multiplier; a eunuch; a goddess; a king's ministers; a mother; a woman; affair; an animal; an uninflected word; artisans; at first; base; by nature; cause; character; citizens; condition of anything; constitution; counsellors; disposition; elementary form of a word; extraction; female organ of generation; fundamental form; making; matter; ministry; model; natural form; naturally; nature; origin; original; original source; pattern; placing before; powers of the state; primary essences which evolve the whole visible world; primary substance; properly; root; rule; standard; temper; temperament; the 8 producers; the body of ministers; the constituent elements; the crude; the male; the original; the original producer of the material world; the personified will of the Supreme in the creation; the predominance of one of the humours at the time of generation; the subjects of a king; the third nature; the various sovereigns to be considered in case of war; unalterably; womankind
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; a beast; a known quantity as having specific form; a particular coin; a reflection; a show; a single specimen; a sound; a word of unknown meaning; absolute number; any form of a noun; any outward appearance; beauty; cattle; character; circumstances; colour; drama; dreamy; exemplar; feature; figure; form; grace; handsome form; image; integer number; kind; known; likeness; loveliness; manner; mark; material form id est; mode; nature; peculiarity; phantom shapes; phenomenon; play; reflection; remark made under particular circumstances when the action is at its height; rereading a book; shape; sign; sort; splendour; symptom; that is the organized body; the arithmetical unit; the quality of colour; trace of; verb; way; word
rasa	ra/sa	praatipadika	0	Name of the number six; Name of the sacred syllable; Om; Vangueria Spinosa; a constituent fluid; a kind of metre; a metal; a species of amaranth; a Śanakī; affection; any liquid; any mineral; any mixture; any object of taste; broth; character of a work; charm; condiment; delight; desire; disposition of the heart; draught; drink; elixir; essence; essential juice of the body; finest; flavour; fluid; fondness for; gold; green onion; inclination; juice of fruit; juice of plants; juice of the sugar-cane; liquor; love; marrow; melted butter; mercury; metallic salt; milk; mind; mineral in a state of fusion; myrrh; nectar; pleasure; poison; potion; prime part of anything; quicksilver; religious sentiment; resin; sauce; seasoning; semen virile; sentiment prevailing in it; serum; soup; spice; syrup; taste; the best; the feeling; the prevailing sentiment in human character; the primary juice called chyle; the sap; the son of a Niṣāda; the taste; the tongue; water
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in concert; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a companion; a match for; a particular Agni; a species of plant; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; kind of salt; mighty; overcoming; powerful; stimulating; the month Mārgaśīrṣa; vanquishing; withstanding; Ūrjasvatī
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva; all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; water; whole; wholly
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to possess supremacy; to press out; to urge
su	su/	upasarga	0	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; to lengthen a preceding vowel; very; virtuous; well; willingly
tad	ta/d	praatipadika	0	Brahma; at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with reference to that there are these two verses; with regard to that
tad	tad	praatipadika	0	any; different; even then; every; in other words. From Latin videlicet; in such a manner as follows; namely; nevertheless; notwithstanding; on quite the same path; respective; that; this; various; whichsoever; whosoever
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; how is it then that?; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place; what then? what took place after that?
tu	tu	dhaatu	0	be strong; efficient; to go; to have authority; to injure; to make strong
tu	tu/	avyaya	0	Latindum used; but; certainly — but; do; ere - than; ere — than; it is true — but not; nevertheless; not — but; not — however; now; often incorrectly written for; pray! I beg; sometimes used as a mere expletive; still; then; though — still; though — still not
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa; Name of a song; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa; a defence; a defensive measure; a particular figure in rhetoric; above; answer; better; characteristic; chief; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; gaining a cause; higher; is left; later; latter; left; more excellent; more powerful; northern; of several men; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the last part of a compound; the north; upper; upper surface; what remains
vac	vac	dhaatu	0	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra; Name of a variable division of time; Yoga personified; a combined; a constellation; a follower of the Yoga system; a means; a remedy; a supernatural means; a trick; a violator of confidence; a yoke; abstract contemplation; abstract meditation; according to; acquiesce in anything; acquisition; addition; any junction; any simple act; aphorism; application; arrangement; arraying; asterism; at the end of a compound in consequence of; attaching; attention; business; by reason of; care; charm; combination; concentrated grammatical rule; concentration of the thoughts; conjunction; connection; consent; construction; contact; contact with; conveyance; cure; deceit; device; devotion; diligence; disposition; employment; endeavour; equipping; etymological meaning; exertion; expedient; fitness; fitting together; fixing; fraud; gain; harnessing; incantation; industry; joining; lucky conjuncture; magical art; manner; meditation; mental abstraction practised as a system; method; mixing of various materials; mixing with the outer world; mixture; occasion; on account of; opportunity; original; partaking of; performance; pious seeking after God; possessing; principal star of a lunar asterism; profit; property; propriety; putting on; putting to; putting together; regular succession; relation; rite conducive to Yoga; self-concentration; spy; stratagem; suitability; sum; syntactical dependence of a word; team; the act of yoking; the connection of a word with its root; the connection of words together; the leading; the union of soul with matter; the union of the individual soul with the universal soul; through; to agree; total; undertaking; union; use; vehicle; way; wealth; work; zeal
yuj	yu/j	dhaatu	0	a pair; a sage who devotes his time to abstract contemplation; a yoke-fellow; affected by; an exciter; associate; being in couples; bestowing; companion; comrade; couple; drawn by; dual; even; exciting; furnished or provided or filled with; granting; harnessed; joined; pairs; possessed of; the number two; the two Aśvins; the zodiacal sign Gemini; yoked
yuj	yuj	dhaatu	0	accomplish; add; adjust; apply; arrange; attack; be absorbed in meditation; be fitted for; belong to; bestow anything upon; bring or put together; bring together; carry on; combine; concentrate; conjunction with; connect; deserve to be; despise; devout; direct; draw up; embrace; employ; endow with; enjoin; esteem lightly; fall to the lot of; fit out; fix; furnish; harnessed; help to; impel to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; put to; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to appoint or to charge or intrust with; to ascertain or know the conjunction of the moon with an asterism; to attach one's self to; to be endowed with; to be fit; to be made ready; to be united in marriage; to be yoked; to bring into possession of; to come into conjunction with; to come into union; to command; to concentrate the mind in order to obtain union with the Universal Spirit; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to join one's self to; to lead towards; to make ready; to mix with; to offer; to put in order; to put on; to recollect; to set; to think little of; to turn; to urge; to use; to wish to appoint or institute; to wish to be absorbed in meditation; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke; yoke with
