lemma	derivation	category	cluster_id	senses
eka	e/ka	praatipadika	10	unity
eva	e/va	praatipadika	0	a horse
eva	eva/	avyaya	0	affirmation; command; detraction; diminution; restrainment
eva	e/va	praatipadika	1	conduct; custom; habit; manner of acting; usage
eva	eva/	avyaya	1	alone
eva	e/va	praatipadika	2	course; going; moving; proceeding; quick; speedy; way
eva	eva/	avyaya	2	already; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; same; so; still; truly; very
eva	e/va	praatipadika	3	the earth; world
eva	eva/	avyaya	3	is a mere expletive without any exact meaning and not translatable implies emphasis
gam	gam	dhaatu	0	approach; attack; bring to a place; come; condition; denote; explain; go away; grant; guess; make clear; meaning; move; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause to understand; to convey an idea; to excel; to observe; to spend time; to strive to obtain; towards; understand
gam	gam	dhaatu	1	ascribe guilt to a person
gam	gam	dhaatu	2	have sexual intercourse with
gam	gam	dhaatu	3	intelligible
gam	gam	dhaatu	4	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	5	make a bow
gam	gam	dhaatu	6	not care about
gam	gam	dhaatu	7	be going; cause to become; to cause a person to go by means of another; to cause to go to any condition; to go; to go to; to go to any state; to go with the mind; to wish to bring; to wish to go
gam	gam	dhaatu	8	die; to decease; to fall to the share of; to go against with hostile intentions; to impart; to let go; to send away; undergo
grah	grah	dhaatu	0	accept; draw water; learn; to accept; to be about to take away; to desire to perceive; to obey; to receive hospitably; to receive into the mind; to take into the mouth; to take on one's self; win
grah	grah	dhaatu	1	familiar with; gather; make acquainted; strive to apprehend; to observe; to perceive
grah	grah	dhaatu	2	give away a girl in marriage to any one; to cause to marry; to choose any one as a wife
grah	grah	dhaatu	3	overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to make any one choose; to make any one learn
grah	grah	dhaatu	4	admit; approve; claim; mention; name; observe; to abstract; to assume; to be about to eclipse; to be meant by; to calculate; to cause to take; to choose; to eclipse; to include; to take up
grah	grah	dhaatu	5	to acquire by purchase; to collect a store of anything
grah	grah	dhaatu	6	apprehend; begin; consider as; follow; grasp; keep; lay hold of; obtain; pick; put on; receive; recognise; seize; take; take away; take back; to be about to seize; to gain; to lay the hand on; to place upon; to pluck; to take for; to use; undergo; understand; undertake
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; cause to be executed; destroy; give up; hinder; injure; punish; strike upon; to mar; to obstruct; to repress; to smite; to strike; to strike or tread upon; to wish to kill
han	han	naama-dhaatu	1	come into contact; to touch
han	han	naama-dhaatu	2	avert; beat; hammer; hit; mar; pound; slay; to be struck; to dispel; to hurl upon; to hurt; to slay; to strike off; to ward off; wound
han	han	naama-dhaatu	3	kill; killed; put to death; to cause to be slain; to notify a person's death; to put to death
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	hari	praatipadika	0	an exclamation
hari	ha/ri	praatipadika	1	Name of a metre; Name of a mountain; Name of a particular high number; Name of various authors
hari	hari	praatipadika	1	bearing; carrying
hari	ha/ri	praatipadika	2	Phaseolus Mungo
hari	ha/ri	praatipadika	3	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake
hari	ha/ri	praatipadika	4	a horse
hari	ha/ri	praatipadika	5	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	6	a ray of light; the sun
hari	ha/ri	praatipadika	7	Name of Vāyu; bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow
hari	ha/ri	praatipadika	8	fire
hari	ha/ri	praatipadika	9	men; people
hari	ha/ri	praatipadika	10	scholars
hari	ha/ri	praatipadika	11	the Koil or Indian cuckoo
hari	ha/ri	praatipadika	12	the moon
hari	ha/ri	praatipadika	13	the sign of the zodiac Leo
hari	ha/ri	praatipadika	14	the wind
hi	hi	dhaatu	0	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry
hi	hi/	avyaya	1	pray
hi	hi/	dhaatu	1	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely
hi	hi/	dhaatu	2	especially to avoid a hiatus
hi	hi/	dhaatu	3	often a mere expletive; sometimes repeated in the same sentence
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana
kAla	kAla/	praatipadika	0	a fixed; a section; circumstance; destiny; occasion; prosody; season; season for
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	a period of time; a space of time; death; death by age; fate; hour; meal-time; measure of time; part; right point of time; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	2	a kind of perfume
kAla	kAla	praatipadika	3	a red kind of Plumbago
kAla	kAla	praatipadika	4	iron
kAla	kAla	praatipadika	5	of one of the nine treasures
kAla	kAla	praatipadika	6	the Indian cuckoo
kAla	kAla	praatipadika	7	the planet Saturn
kAla	kAla	praatipadika	8	the plant Cassia Sophora
kAla	kAla	praatipadika	9	the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	10	the resin of the plant Shorea robusta
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; calculation; labour; occupation; performance; work
karman	ka/rman	praatipadika	1	any religious act
karman	ka/rman	praatipadika	2	business
karman	ka/rman	praatipadika	3	effect; fate; former act as leading to inevitable results; result
karman	ka/rman	praatipadika	4	medical attendance
karman	ka/rman	praatipadika	5	obligation; special duty
karman	ka/rman	praatipadika	6	office
karman	ka/rman	praatipadika	7	activity; organ of sense; product; rite; the object
karman	ka/rman	praatipadika	8	physicking
karman	ka/rman	praatipadika	9	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of Śukra; father of Śukra
kavi	kav	praatipadika	1	a singer
kavi	kavi/	praatipadika	1	Name of a particular poet; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus
kavi	kav	praatipadika	2	a wise man
kavi	kavi/	praatipadika	2	Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	3	bard; poet
kavi	kavi/	praatipadika	3	Name of the planet Venus
kavi	kav	praatipadika	4	prophet
kavi	kavi/	praatipadika	4	a cunning fighter
kavi	kav	praatipadika	5	sage; seer
kavi	kavi/	praatipadika	5	a keeper
kavi	kavi/	praatipadika	6	a ladle; the bit of a bridle; the reins
kavi	kavi/	praatipadika	7	a thinker
kavi	kavi/	praatipadika	8	an owl
kavi	kavi/	praatipadika	9	herd
kavi	kavi/	praatipadika	10	leader
kavi	kavi/	praatipadika	11	man of understanding
kavi	kavi/	praatipadika	12	of various men
kavi	kavi/	praatipadika	13	cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	14	pupil of Garga
kavi	kavi/	praatipadika	15	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	16	the sun
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	pause
mad	mad	dhaatu	3	stand still
mad	mad	dhaatu	4	to boil
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; delight; destitute of; discharging; dismiss; dropping; escape; free; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; set aside; spend; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to gladden; to open; to put on; to redeem; to relinquish; to set free; to spare; unharness; utter
muc	muc	dhaatu	1	shed
muc	muc	dhaatu	2	cast; hurl; let loose; liberate; shoot; shooting; slacken; throw; to loose
muc	muc	dhaatu	3	beatitude; bestow; deliverance; delivering from; depose; despatch; discharge; emit; freeing; grant; intend to cast; release; released; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; yield enjoyment
muc	muc	dhaatu	4	unyoke
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	2	Name of a woman; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	3	Name of work
prakfti	pra-kfti	cpd-praatipadika	4	Nature; nature
prakfti	pra-kfti	cpd-praatipadika	5	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	6	a eunuch
prakfti	pra-kfti	cpd-praatipadika	7	a goddess
prakfti	pra-kfti	cpd-praatipadika	8	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	9	a mother
prakfti	pra-kfti	cpd-praatipadika	10	affair; extraction
prakfti	pra-kfti	cpd-praatipadika	11	an animal
prakfti	pra-kfti	cpd-praatipadika	12	an uninflected word; unalterably
prakfti	pra-kfti	cpd-praatipadika	13	artisans
prakfti	pra-kfti	cpd-praatipadika	14	at first
prakfti	pra-kfti	cpd-praatipadika	15	citizens
prakfti	pra-kfti	cpd-praatipadika	16	by nature; condition of anything; constitution; elementary form of a word; matter; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature
prakfti	pra-kfti	cpd-praatipadika	17	character; making; model; placing before; root; temper
prakfti	pra-kfti	cpd-praatipadika	18	powers of the state
prakfti	pra-kfti	cpd-praatipadika	19	base; disposition; natural form; naturally; pattern; properly; rule; standard; temperament
prakfti	pra-kfti	cpd-praatipadika	20	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	21	the male
prakfti	pra-kfti	cpd-praatipadika	22	cause; fundamental form; origin; original; original source; the crude; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	23	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	24	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	25	the various sovereigns to be considered in case of war
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place
rUpa	rUpa/	praatipadika	1	a beast; cattle
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form; a particular coin; any form of a noun; any outward appearance; integer number; material form id est; the arithmetical unit
rUpa	rUpa/	praatipadika	3	a reflection; a single specimen; handsome form; loveliness; nature; reflection
rUpa	rUpa/	praatipadika	4	a show
rUpa	rUpa/	praatipadika	5	a sound
rUpa	rUpa/	praatipadika	6	a word of unknown meaning; absolute number; beauty; circumstances; dreamy; exemplar; grace; kind; known; likeness; mark; peculiarity; phantom shapes; phenomenon; sort; splendour; symptom; trace of; verb; way; word
rUpa	rUpa/	praatipadika	7	mode
rUpa	rUpa/	praatipadika	8	character; drama; form; play
rUpa	rUpa/	praatipadika	9	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	10	rereading a book
rUpa	rUpa/	praatipadika	11	sign
rUpa	rUpa/	praatipadika	12	that is the organized body
rUpa	rUpa/	praatipadika	13	colour; feature; figure; image; manner; shape; the quality of colour
rasa	ra/sa	praatipadika	0	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	1	Om; mind; myrrh; prime part of anything; the best
rasa	ra/sa	praatipadika	2	Vangueria Spinosa
rasa	ra/sa	praatipadika	3	a kind of metre; a metal; any mineral; mineral in a state of fusion; water
rasa	ra/sa	praatipadika	4	a species of amaranth; essential juice of the body
rasa	ra/sa	praatipadika	5	affection; delight; desire; finest; inclination; love; pleasure; quicksilver
rasa	ra/sa	praatipadika	6	character of a work
rasa	ra/sa	praatipadika	7	any liquid; any mixture; any object of taste; broth; charm; drink; gold; green onion; metallic salt; taste
rasa	ra/sa	praatipadika	8	disposition of the heart; fondness for; religious sentiment; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	9	a constituent fluid; a Śanakī; condiment; draught; elixir; essence; flavour; fluid; juice of fruit; juice of plants; juice of the sugar-cane; liquor; marrow; melted butter; mercury; milk; nectar; poison; potion; resin; sauce; seasoning; semen virile; serum; soup; spice; syrup; the primary juice called chyle; the sap; the taste; the tongue
rasa	ra/sa	praatipadika	10	the son of a Niṣāda
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	avyaya	1	in concert
saha	saha/	praatipadika	1	a companion
saha	saha/	praatipadika	2	a match for
saha	saha/	praatipadika	3	a particular Agni; Ūrjasvatī
saha	saha/	praatipadika	4	a species of plant
saha	saha/	praatipadika	5	able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding
saha	saha/	praatipadika	6	kind of salt
saha	saha/	praatipadika	7	the month Mārgaśīrṣa
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	1	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; whole; wholly
sarva	sa/rva	praatipadika	2	water
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to press out; to urge
su	su/	upasarga	0	any; much
su	su	dhaatu	1	to possess supremacy
su	su/	upasarga	1	beautiful; excellent; good; greatly; right; rightly; very; well
su	su/	upasarga	2	easily; easy; quickly; virtuous; willingly
su	su/	upasarga	3	to become
su	su/	upasarga	4	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	Brahma
tad	tad	praatipadika	0	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	at that time; consequently; equally; for that reason; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with regard to that
tad	tad	praatipadika	1	in other words. From Latin videlicet
tad	ta/d	praatipadika	2	he she it
tad	tad	praatipadika	2	on quite the same path
tad	ta/d	praatipadika	3	with reference to that there are these two verses
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; for that reason; from that; further; immediately afterwards; in consequence of that; then; thence; thenceforth; thither; to some other place
tatas	ta/tas	praatipadika	1	consequently; everywhere; from all sides; from that place; here; hither; in that place; that place; there; thereupon; to another place than that; to everyplace; to that place
tatas	ta/tas	praatipadika	2	how is it then that?; what then? what took place after that?
tu	tu	dhaatu	0	be strong; to make strong
tu	tu/	avyaya	0	Latindum used
tu	tu	dhaatu	1	efficient
tu	tu/	avyaya	1	but; certainly — but; do; ere - than; ere — than; nevertheless; not — but; not — however; now; still; then; though — still; though — still not
tu	tu	dhaatu	2	to go
tu	tu/	avyaya	2	it is true — but not
tu	tu	dhaatu	3	to have authority
tu	tu/	avyaya	3	often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	4	to injure
tu	tu/	avyaya	4	pray! I beg
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	1	Name of a mountain; Name of a school; Name of a song
uttara	u/ttara	praatipadika	2	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	3	a defence; a defensive measure; cover
uttara	u/ttara	praatipadika	4	a particular figure in rhetoric
uttara	u/ttara	praatipadika	5	above; competency; upper surface
uttara	u/ttara	praatipadika	6	answer; reply; the answer
uttara	u/ttara	praatipadika	7	better; higher; more powerful
uttara	u/ttara	praatipadika	8	chief; excellent; more excellent; the chief
uttara	u/ttara	praatipadika	9	contradiction; difference; dominant; excellence; prevalent result; superior; superiority
uttara	u/ttara	praatipadika	10	characteristic; following; future; left; over; upper
uttara	u/ttara	praatipadika	11	gaining a cause
uttara	u/ttara	praatipadika	12	latter
uttara	u/ttara	praatipadika	13	northern; the north
uttara	u/ttara	praatipadika	14	of several men
uttara	u/ttara	praatipadika	15	concluding; conclusion; excess; followed by; is left; later; posterior; predominant; rejoinder; remainder; result; subsequent; the following member; the last part of a compound; what remains
vac	vac	dhaatu	0	accounted; pass for; to promise; utter
vac	vac	dhaatu	1	cry aloud
