lemma	derivation	category	cluster_id	senses
gam	gam	dhaatu	1	approach; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; intelligible; kneel down; make a bow; make clear; meaning; move; not care about; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go to; to go to any state; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
grah	grah	dhaatu	0	accept; admit; apprehend; approve; begin; claim; consider as; draw water; familiar with; follow; gather; give away a girl in marriage to any one; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one choose; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; avert; beat; cause to be executed; come into contact; destroy; give up; hammer; hinder; hit; injure; kill; killed; mar; pound; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to notify a person's death; to obstruct; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill; wound
hari	ha/ri	praatipadika	0	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a ray of light; a snake; bay; brown; fallow; fawn-coloured; fire; green; greenish; men; pale yellow; people; reddish brown; scholars; steed; tawny; the moon; the sun; the wind; yellow
hari	hari	praatipadika	0	an exclamation; bearing; carrying
hari	ha/ri	praatipadika	1	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a particular high number; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of various authors; Name of Śiva; Name of Śukra
hari	ha/ri	praatipadika	2	the Koil or Indian cuckoo
hari	ha/ri	praatipadika	3	the sign of the zodiac Leo
hari	ha/ri	praatipadika	4	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	5	Phaseolus Mungo
hi	hi	dhaatu	0	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just; pray
hi	hi/	dhaatu	0	especially to avoid a hiatus; often a mere expletive; sometimes repeated in the same sentence
hi	hi/	dhaatu	1	an interjection of envy and contempt and hurry
hi	hi/	dhaatu	2	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana
kAla	kAla/	praatipadika	0	a fixed; a period of time; a section; a space of time; circumstance; death; death by age; destiny; fate; hour; meal-time; measure of time; occasion; part; prosody; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla	praatipadika	2	a kind of perfume; of one of the nine treasures
kAla	kAla	praatipadika	3	the plant Cassia Sophora; the resin of the plant Shorea robusta
kAla	kAla	praatipadika	4	the planet Saturn
kAla	kAla	praatipadika	5	the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	6	iron
kAla	kAla	praatipadika	7	the Indian cuckoo
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; any religious act; business; calculation; effect; fate; labour; medical attendance; obligation; occupation; office; organ of sense; performance; physicking; product; result; rite; special duty; the object; work
karman	ka/rman	praatipadika	1	the tenth lunar mansion
karman	ka/rman	praatipadika	2	former act as leading to inevitable results
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the planet Venus; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; of various men
kavi	kav	praatipadika	1	a singer; a wise man; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	1	a cunning fighter; a keeper; a ladle; a thinker; an owl; cunning; enlightened; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; prudent; sensible; skilful; the reins; the sun; wise
kavi	kavi/	praatipadika	2	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	3	the bit of a bridle
kavi	kavi/	praatipadika	4	pupil of Garga
kf	kf	dhaatu	0	being done; to injure
kf	kf	dhaatu	1	a fog
mad	mad	dhaatu	0	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; pause; rejoice; revel in; satisfy; stand still; to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; beatitude; bestow; cast; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; intend to cast; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; unyoke; utter; yield enjoyment
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres; Name of a class of deities under Manu Raibhya; Name of a woman; Name of work
prakfti	pra-kfti	cpd-praatipadika	1	the personified will of the Supreme in the creation; the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	2	Nature; a eunuch; a goddess; a mother; a woman; affair; an animal; an uninflected word; at first; base; by nature; cause; character; condition of anything; constitution; disposition; elementary form of a word; extraction; fundamental form; making; matter; model; natural form; naturally; nature; origin; original; original source; pattern; placing before; primary substance; properly; root; rule; standard; temper; temperament; the constituent elements; the crude; the male; the original; the third nature; unalterably; womankind
prakfti	pra-kfti	cpd-praatipadika	3	female organ of generation
prakfti	pra-kfti	cpd-praatipadika	4	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	5	primary essences which evolve the whole visible world; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	6	a king's ministers; artisans; citizens; counsellors; ministry; powers of the state; the 8 producers; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	7	a co-efficient multiplier
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; rereading a book
rUpa	rUpa/	praatipadika	1	a beast; a reflection; a show; a single specimen; a sound; beauty; cattle; character; circumstances; colour; drama; dreamy; exemplar; feature; figure; form; grace; handsome form; image; kind; known; likeness; loveliness; manner; mark; mode; nature; peculiarity; phenomenon; play; reflection; shape; sign; sort; splendour; symptom; the quality of colour; trace of; verb; way; word
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form; a particular coin; a word of unknown meaning; any form of a noun; any outward appearance; material form id est; phantom shapes; that is the organized body
rUpa	rUpa/	praatipadika	3	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	4	absolute number; integer number; the arithmetical unit
rasa	ra/sa	praatipadika	0	a constituent fluid; a metal; affection; any liquid; broth; charm; condiment; delight; desire; disposition of the heart; draught; drink; elixir; essence; finest; flavour; fluid; fondness for; gold; inclination; liquor; love; marrow; mercury; metallic salt; milk; mind; myrrh; nectar; pleasure; poison; potion; quicksilver; religious sentiment; resin; sauce; seasoning; serum; soup; spice; syrup; taste; the best; the feeling; the sap; the taste; the tongue; water
rasa	ra/sa	praatipadika	1	a kind of metre; a species of amaranth; any mineral; any mixture; any object of taste; character of a work; prime part of anything
rasa	ra/sa	praatipadika	2	a Śanakī; the son of a Niṣāda
rasa	ra/sa	praatipadika	3	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	4	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; the primary juice called chyle
rasa	ra/sa	praatipadika	5	mineral in a state of fusion
rasa	ra/sa	praatipadika	6	green onion; semen virile
rasa	ra/sa	praatipadika	7	Om
rasa	ra/sa	praatipadika	8	melted butter
rasa	ra/sa	praatipadika	9	sentiment prevailing in it; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	10	Vangueria Spinosa
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in concert; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Ūrjasvatī
saha	saha/	praatipadika	1	a companion; a match for; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; vanquishing; withstanding
saha	saha/	praatipadika	2	a species of plant; kind of salt
saha	saha/	praatipadika	3	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	praatipadika	4	a particular Agni
saha	saha/	praatipadika	5	the month Mārgaśīrṣa
sarva	sa/rva	praatipadika	0	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; water; whole; wholly
sarva	sa/rva	praatipadika	1	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to possess supremacy; to press out; to urge
su	su/	upasarga	0	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; very; virtuous; well; willingly
su	su/	upasarga	1	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with reference to that there are these two verses; with regard to that
tad	tad	praatipadika	0	any; different; even then; every; in such a manner as follows; namely; nevertheless; notwithstanding; on quite the same path; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	Brahma
tad	tad	praatipadika	1	in other words. From Latin videlicet
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; how is it then that?; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place; what then? what took place after that?
tu	tu	dhaatu	0	be strong; efficient; to go; to have authority; to injure; to make strong
tu	tu/	avyaya	0	but; certainly — but; do; ere - than; ere — than; it is true — but not; nevertheless; not — but; not — however; now; still; then; though — still; though — still not
tu	tu/	avyaya	1	pray! I beg
tu	tu/	avyaya	2	often incorrectly written for; sometimes used as a mere expletive
tu	tu/	avyaya	3	Latindum used
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a mountain; Name of a school; Name of a son of Virāṭa; Name of a song; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	1	of several men; the last part of a compound
uttara	u/ttara	praatipadika	2	a defence; a defensive measure; above; answer; better; characteristic; chief; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; gaining a cause; higher; is left; later; latter; left; more excellent; more powerful; northern; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the north; upper; upper surface; what remains
uttara	u/ttara	praatipadika	3	a particular figure in rhetoric
vac	vac	dhaatu	0	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra; Name of a variable division of time
yoga	yo/ga	praatipadika	1	concentrated grammatical rule; mental abstraction practised as a system
yoga	yo/ga	praatipadika	2	at the end of a compound in consequence of; mixing of various materials; mixing with the outer world; syntactical dependence of a word; the connection of a word with its root; the connection of words together; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	3	a supernatural means; abstract contemplation; abstract meditation; aphorism; concentration of the thoughts; etymological meaning; incantation; magical art; meditation; self-concentration
yoga	yo/ga	praatipadika	4	any junction; any simple act; the act of yoking
yoga	yo/ga	praatipadika	5	a constellation; asterism; principal star of a lunar asterism
yoga	yo/ga	praatipadika	6	Yoga personified; a follower of the Yoga system; rite conducive to Yoga
yoga	yo/ga	praatipadika	7	a combined; a means; a remedy; a trick; a yoke; according to; acquiesce in anything; acquisition; addition; application; arrangement; arraying; attaching; attention; business; by reason of; care; charm; combination; conjunction; connection; consent; construction; contact; contact with; conveyance; cure; deceit; device; devotion; diligence; disposition; employment; endeavour; equipping; exertion; expedient; fitness; fitting together; fixing; fraud; gain; harnessing; industry; joining; manner; method; mixture; occasion; on account of; opportunity; original; partaking of; performance; possessing; profit; property; propriety; putting on; putting to; putting together; relation; spy; stratagem; suitability; sum; team; the leading; through; to agree; total; undertaking; union; use; vehicle; way; wealth; work; zeal
yoga	yo/ga	praatipadika	8	regular succession
yoga	yo/ga	praatipadika	9	a violator of confidence
yoga	yo/ga	praatipadika	10	pious seeking after God
yoga	yo/ga	praatipadika	11	lucky conjuncture
yuj	yu/j	dhaatu	0	a pair; a yoke-fellow; affected by; an exciter; associate; being in couples; bestowing; companion; comrade; couple; drawn by; dual; even; exciting; granting; harnessed; joined; pairs; possessed of; the number two; yoked
yuj	yuj	dhaatu	0	accomplish; add; adjust; apply; arrange; attack; be absorbed in meditation; be fitted for; belong to; bestow anything upon; bring or put together; bring together; carry on; combine; concentrate; conjunction with; connect; deserve to be; despise; devout; direct; draw up; embrace; employ; endow with; enjoin; esteem lightly; fall to the lot of; fit out; fix; furnish; harnessed; help to; impel to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; put to; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to appoint or to charge or intrust with; to attach one's self to; to be endowed with; to be fit; to be made ready; to be united in marriage; to be yoked; to bring into possession of; to come into conjunction with; to come into union; to command; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to join one's self to; to lead towards; to make ready; to mix with; to offer; to put in order; to put on; to recollect; to set; to think little of; to turn; to urge; to use; to wish to appoint or institute; to wish to be absorbed in meditation; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke; yoke with
yuj	yu/j	dhaatu	1	the zodiacal sign Gemini
yuj	yuj	dhaatu	1	to ascertain or know the conjunction of the moon with an asterism; to concentrate the mind in order to obtain union with the Universal Spirit
yuj	yu/j	dhaatu	2	a sage who devotes his time to abstract contemplation
yuj	yu/j	dhaatu	3	furnished or provided or filled with
yuj	yu/j	dhaatu	4	the two Aśvins
