lemma	derivation	category	cluster_id	senses
grah	grah	dhaatu	0	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take back; to abstract; to accept; to acquire by purchase; to assume; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to take; to collect a store of anything; to desire to perceive; to gain; to include; to lay the hand on; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
grah	grah	dhaatu	1	draw water
grah	grah	dhaatu	2	give away a girl in marriage to any one; take away; to cause to marry; to choose; to choose any one as a wife; to make any one choose
grah	grah	dhaatu	3	to be about to eclipse; to be about to seize; to be about to take away; to eclipse
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; cause to be executed; come into contact; give up; hammer; pound; put to death; to notify a person's death; to repress; to ward off
han	han	naama-dhaatu	1	avert; beat; destroy; hinder; hit; injure; kill; killed; mar; punish; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to obstruct; to put to death; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to wish to kill; wound
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Vāyu; Name of a Dānava; Name of a mountain; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa
hari	hari	praatipadika	0	an exclamation
hari	ha/ri	praatipadika	1	Name of a metre; Name of a particular high number
hari	hari	praatipadika	1	bearing; carrying
hari	ha/ri	praatipadika	2	Name of a world
hari	ha/ri	praatipadika	3	Name of various authors
hari	ha/ri	praatipadika	4	Name of Viṣṇu-Kṛṣṇa; Name of a Rākṣasa; Phaseolus Mungo; a jackal; fallow; fire; men; people; scholars; tawny
hari	ha/ri	praatipadika	5	a horse
hari	ha/ri	praatipadika	6	a frog; a goose; a lion; a monkey; a parrot; a peacock; a snake; the Koil or Indian cuckoo
hari	ha/ri	praatipadika	7	a ray of light; the wind
hari	ha/ri	praatipadika	8	Name of Yama; bay; brown; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; yellow
hari	ha/ri	praatipadika	9	the moon; the sign of the zodiac Leo; the sun
hi	hi	dhaatu	0	abandon; bring; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry
hi	hi	dhaatu	1	cast
hi	hi/	avyaya	1	pray
hi	hi/	dhaatu	1	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; often a mere expletive; on account of; sometimes repeated in the same sentence; surely
hi	hi/	dhaatu	2	especially to avoid a hiatus
kAla	kAla	praatipadika	0	Name of Rudra; Name of a mountain; Name of an enemy of Śiva; the Indian cuckoo
kAla	kAla/	praatipadika	0	a fixed; a section; destiny; prosody
kAla	kAla	praatipadika	1	Name of a Nāga-rāja; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a son of Hrada; Name of an author of Mantras; Name of Śiva; a mystical Name of the letter; of one of the nine treasures; of the prince Kāla-yavana
kAla	kAla/	praatipadika	1	a period of time; a space of time; circumstance; death; death by age; fate; hour; meal-time; measure of time; occasion; part; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	2	Name of a Rakṣas; a black; a black kind of Agallochum; a kind of perfume; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye; the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	3	iron
kAla	kAla	praatipadika	4	the planet Saturn
kAla	kAla	praatipadika	5	the plant Cassia Sophora; the resin of the plant Shorea robusta
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; any religious act; business; calculation; effect; fate; former act as leading to inevitable results; labour; obligation; occupation; office; organ of sense; performance; physicking; product; result; rite; special duty; the object; work
karman	ka/rman	praatipadika	1	medical attendance
karman	ka/rman	praatipadika	2	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Vālmīki
kavi	kav	praatipadika	1	Name of several gods; Name of the Aśvins; Name of Ādityas; a wise man; prophet; seer
kavi	kavi/	praatipadika	1	Name of Pūṣan; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus
kavi	kav	praatipadika	2	a singer; bard; poet; sage
kavi	kavi/	praatipadika	2	Name of the gates of the sacrificial enclosure
kavi	kavi/	praatipadika	3	Name of the planet Venus
kavi	kavi/	praatipadika	4	Name of the Ṛbhus; Name of Śukra; a cunning fighter; a keeper; a ladle; father of Śukra; herd; leader; of various men; prudent; pupil of Garga; the bit of a bridle; the reins
kavi	kavi/	praatipadika	5	an owl
kavi	kavi/	praatipadika	6	a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; sensible; skilful; the soul in the Sāṃkhya philosophy; the sun; wise
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	animate; exhilarate
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	be drunk with; delight; happy; intoxicate; to be glad; to enjoy heavenly bliss
mad	mad	dhaatu	3	bubble; inflame; to boil
mad	mad	dhaatu	4	at ease; be glad; be pleased; exult; inspire; pause; rejoice; revel in; satisfy; stand still; to gladden; to rejoice; to tarry
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; bestow; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; free; freeing; give up; grant; leave; let go; let live; let loose; letting fall; letting go; quit; release; released; relinquish; sending; set aside; shed; spend; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; unyoke; utter; yield enjoyment
muc	muc	dhaatu	1	cast; intend to cast
muc	muc	dhaatu	2	beatitude; emit; escape; hurl; liberate; shoot; shooting; slacken; throw
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya; the personified will of the Supreme in the creation; the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	2	Name of work; the 8 producers
prakfti	pra-kfti	cpd-praatipadika	3	Nature; a eunuch; a king's ministers; an animal; artisans; base; by nature; cause; character; citizens; constitution; counsellors; extraction; making; matter; ministry; model; natural form; nature; pattern; powers of the state; primary essences which evolve the whole visible world; primary substance; root; standard; temper; temperament; the body of ministers; the constituent elements; the original producer of the material world; the subjects of a king; the third nature
prakfti	pra-kfti	cpd-praatipadika	4	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	5	an uninflected word; condition of anything; elementary form of a word; fundamental form; properly; rule; unalterably
prakfti	pra-kfti	cpd-praatipadika	6	Name of a woman; a goddess; a mother; a woman; affair; disposition; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	7	at first; naturally; origin; original; original source; placing before; the crude; the original
prakfti	pra-kfti	cpd-praatipadika	8	the male
prakfti	pra-kfti	cpd-praatipadika	9	the predominance of one of the humours at the time of generation
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; dreamy; phantom shapes; shape
rUpa	rUpa/	praatipadika	1	a known quantity as having specific form; a particular coin; absolute number; any form of a noun; form; integer number; material form id est; mode; sign; the arithmetical unit
rUpa	rUpa/	praatipadika	2	a single specimen; cattle; character
rUpa	rUpa/	praatipadika	3	rereading a book
rUpa	rUpa/	praatipadika	4	a show; a sound; a word of unknown meaning; circumstances; mark; play; remark made under particular circumstances when the action is at its height; sort; symptom; trace of; verb; word
rUpa	rUpa/	praatipadika	5	that is the organized body
rUpa	rUpa/	praatipadika	6	a beast; a reflection; any outward appearance; beauty; colour; drama; exemplar; feature; figure; grace; handsome form; image; kind; known; likeness; loveliness; manner; nature; peculiarity; phenomenon; reflection; splendour; the quality of colour; way
rasa	ra/sa	praatipadika	0	Name of the number six
rasa	ra/sa	praatipadika	1	Name of the sacred syllable
rasa	ra/sa	praatipadika	2	Om; Vangueria Spinosa; a species of amaranth; a Śanakī; affection; any object of taste; broth; character of a work; charm; delight; desire; disposition of the heart; essential juice of the body; fondness for; inclination; juice of fruit; juice of plants; juice of the sugar-cane; love; melted butter; milk; mind; myrrh; nectar; pleasure; prime part of anything; quicksilver; religious sentiment; sentiment prevailing in it; spice; taste; the best; the feeling; the prevailing sentiment in human character; the primary juice called chyle; the sap; the son of a Niṣāda; the taste; the tongue
rasa	ra/sa	praatipadika	3	a kind of metre
rasa	ra/sa	praatipadika	4	green onion
rasa	ra/sa	praatipadika	5	a metal; any mineral; gold; mercury; metallic salt; mineral in a state of fusion
rasa	ra/sa	praatipadika	6	seasoning
rasa	ra/sa	praatipadika	7	a constituent fluid; any liquid; any mixture; condiment; draught; drink; elixir; essence; finest; flavour; fluid; liquor; marrow; poison; potion; resin; sauce; semen virile; serum; soup; syrup; water
saha	saha/	avyaya	0	along with; at the same time; conjointly; in common; in company; in the company of; jointly; simultaneously with; taking with one; to give to take away with one; to take with one with; together with; with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a companion; a match for; a particular Agni; able to; bearing; capable of; causing; defying; effecting; enduring; equal to; exerting; mighty; overcoming; powerful; stimulating; the month Mārgaśīrṣa; vanquishing; withstanding; Ūrjasvatī
saha	saha/	avyaya	1	in concert
saha	saha/	praatipadika	1	a species of plant
saha	saha/	praatipadika	2	kind of salt
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	1	all; altogether; completely; different; entire; every; everywhere; in all parts; manifold; of all sorts; various; whole; wholly
sarva	sa/rva	praatipadika	2	water
su	su	dhaatu	0	bring forth; extract; impel; incite; move; to beget; to distil; to go; to possess supremacy; to press out; to urge
su	su/	upasarga	0	any; beautiful; easily; easy; excellent; good; greatly; much; quickly; right; rightly; to become; very; virtuous; well; willingly
su	su/	upasarga	1	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	Brahma
tad	tad	praatipadika	0	any; different; even then; every; in other words. From Latin videlicet; in such a manner as follows; namely; nevertheless; notwithstanding; on quite the same path; respective; that; this; various; whichsoever; whosoever
tad	ta/d	praatipadika	1	at that time; consequently; equally; for that reason; he she it; in that case; in that place; in this manner; now; on that account; so also; that; then; there; therefore; this; this world; thither; thus; to that spot; with regard to that
tad	ta/d	praatipadika	2	with reference to that there are these two verses
tatas	ta/tas	praatipadika	0	after that; afterwards; at another time; besides that; beyond that; but; consequently; everywhere; for that reason; from all sides; from that; from that place; further; here; hither; how is it then that?; immediately afterwards; in consequence of that; in that place; that place; then; thence; thenceforth; there; thereupon; thither; to another place than that; to everyplace; to some other place; to that place; what then? what took place after that?
tu	tu	dhaatu	0	be strong; efficient; to make strong
tu	tu/	avyaya	0	Latindum used
tu	tu	dhaatu	1	to go
tu	tu/	avyaya	1	but; certainly — but; do; ere - than; ere — than; it is true — but not; nevertheless; not — but; not — however; now; often incorrectly written for; sometimes used as a mere expletive; still; then; though — still; though — still not
tu	tu	dhaatu	2	to have authority
tu	tu/	avyaya	2	pray! I beg
tu	tu	dhaatu	3	to injure
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	1	Name of a mountain
uttara	u/ttara	praatipadika	2	Name of a school
uttara	u/ttara	praatipadika	3	Name of a song
uttara	u/ttara	praatipadika	4	a defensive measure; chief; more powerful; of several men
uttara	u/ttara	praatipadika	5	gaining a cause
uttara	u/ttara	praatipadika	6	a defence; a particular figure in rhetoric; above; answer; better; characteristic; competency; concluding; conclusion; contradiction; cover; difference; dominant; excellence; excellent; excess; followed by; following; future; higher; is left; later; latter; left; more excellent; northern; over; posterior; predominant; prevalent result; rejoinder; remainder; reply; result; subsequent; superior; superiority; the answer; the chief; the following member; the last part of a compound; the north; upper; upper surface; what remains
vac	vac	dhaatu	0	accounted; announce; be regarded as; cry aloud; declare; describe; mention; pass for; proclaim; pronounce; recite; revile; said; say; speak; tell; to be called; to be meant; to be spoken; to call; to cause anything written; to cause to say; to desire to say; to promise; to read out loud; to reproach; to resound; to say; to speak; told; utter; uttered; what the saying is
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	1	Name of a variable division of time
yoga	yo/ga	praatipadika	2	Yoga personified; a follower of the Yoga system; rite conducive to Yoga
yoga	yo/ga	praatipadika	3	a constellation
yoga	yo/ga	praatipadika	4	a supernatural means; fraud
yoga	yo/ga	praatipadika	5	a violator of confidence; abstract meditation; acquiesce in anything; any simple act; asterism; at the end of a compound in consequence of; cure; employment; exertion; fitness; meditation; mental abstraction practised as a system; mixing of various materials; mixing with the outer world; pious seeking after God; principal star of a lunar asterism; profit; regular succession; the act of yoking; the union of the individual soul with the universal soul; wealth
yoga	yo/ga	praatipadika	6	arraying
yoga	yo/ga	praatipadika	7	a means; a remedy; abstract contemplation; any junction; aphorism; by reason of; connection; consent; construction; contact with; conveyance; deceit; etymological meaning; fitting together; gain; harnessing; joining; lucky conjuncture; mixture; property; propriety; putting on; putting to; putting together; suitability; syntactical dependence of a word; team; the connection of a word with its root; the connection of words together; the leading; the union of soul with matter; union; vehicle
yoga	yo/ga	praatipadika	8	a combined; a trick; a yoke; according to; acquisition; addition; application; arrangement; attaching; attention; business; care; charm; combination; concentrated grammatical rule; concentration of the thoughts; conjunction; contact; device; devotion; diligence; disposition; endeavour; equipping; expedient; fixing; incantation; industry; magical art; manner; method; occasion; on account of; opportunity; original; partaking of; performance; possessing; relation; self-concentration; spy; stratagem; sum; through; to agree; total; undertaking; use; way; work; zeal
yuj	yu/j	dhaatu	0	a pair; a yoke-fellow; affected by; associate; being in couples; couple; drawn by; dual; pairs; possessed of; the two Aśvins
yuj	yuj	dhaatu	0	accomplish; add; adjust; apply; arrange; attack; be absorbed in meditation; be fitted for; belong to; bring or put together; bring together; carry on; combine; concentrate; conjunction with; connect; deserve to be; devout; direct; draw up; embrace; employ; endow with; enjoin; fit out; fix; furnish; harnessed; help to; inject; insert; join; joined; not to be fit; perform; possessed of; prepare; prepared for; proper; proper for; provide with; recall; repair; restore; right; set to work; suit any one; suit anything; suitable; to accrue to; to aim at; to appoint or to charge or intrust with; to attach one's self to; to be fit; to be made ready; to be united in marriage; to bring into possession of; to come into union; to command; to concentrate the mind in order to obtain union with the Universal Spirit; to confer; to confer anything upon; to encompass; to endow; to equip; to fasten on; to fix in; to harness; to join; to join one's self to; to lead towards; to make ready; to mix with; to offer; to put in order; to set; to turn; to use; to wish to appoint or institute; to wish to be absorbed in meditation; to wish to fix or aim; to wish to harness; undertake; unite; use; yoke with
yuj	yu/j	dhaatu	1	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	1	bestow anything upon; despise; esteem lightly; fall to the lot of; impel to; put to; to be endowed with; to be yoked; to come into conjunction with; to put on; to recollect; to think little of; to urge; yoke
yuj	yu/j	dhaatu	2	an exciter; bestowing; companion; comrade; even; exciting; furnished or provided or filled with; granting; harnessed; joined; the number two; yoked
yuj	yuj	dhaatu	2	to ascertain or know the conjunction of the moon with an asterism
yuj	yu/j	dhaatu	3	the zodiacal sign Gemini
