lemma	derivation	category	cluster_id	senses
Darma	Da/rma	praatipadika	4	a particular ceremony; customary observance
Darma	Da/rma	praatipadika	5	f° of Dhṛta; f° of Netra
Darma	Da/rma	praatipadika	6	an Upaniṣad; of Uśanas
Darma	Da/rma	praatipadika	7	peculiar condition; peculiarity
Darma	Da/rma	praatipadika	8	Name of a lexicographer
Darma	Da/rma	praatipadika	9	Name of another man
Darma	Da/rma	praatipadika	10	Name of the 15th Arhat of the present Ava-sarpiṇī
Darma	Da/rma	praatipadika	11	a Soma-drinker
Darma	Da/rma	praatipadika	12	a bow
Darma	Da/rma	praatipadika	13	character
Darma	Da/rma	praatipadika	14	duty
Darma	Da/rma	praatipadika	15	essential quality
Darma	Da/rma	praatipadika	16	mark
Darma	Da/rma	praatipadika	17	nature
Darma	Da/rma	praatipadika	18	ordinance
Darma	Da/rma	praatipadika	19	prescribed conduct
Darma	Da/rma	praatipadika	20	property
Darma	Da/rma	praatipadika	21	that which is established
Darma	Da/rma	praatipadika	22	the ninth mansion
agra	a/gra	praatipadika	0	anterior; foremost; foremost point; front; projecting; surface
agra	agra	praatipadika	0	remainder; rest
agra	a/gra	praatipadika	1	best part; part; summit; top; uppermost part
agra	a/gra	praatipadika	2	best; chief; first; prominent; tip
agra	a/gra	praatipadika	3	aim; goal; point
agra	a/gra	praatipadika	4	a weight; equal to a pala
agra	a/gra	praatipadika	5	the beginning; the climax
agra	a/gra	praatipadika	6	a measure of food given as alms
agra	a/gra	praatipadika	7	and hence
agra	a/gra	praatipadika	8	figuratively
agra	a/gra	praatipadika	9	multitude
agra	a/gra	praatipadika	10	sharpness
agra	a/gra	praatipadika	11	supernumerary
agra	a/gra	praatipadika	12	the nearest end
agra	a/gra	praatipadika	13	the sun's amplitude
arTa	a/rTa	praatipadika	0	aim; cause; meaning; motive; needing anything; purpose; wanting
arTa	a/rTa	praatipadika	1	concern; having to do with; kind; reason; sense
arTa	a/rTa	praatipadika	2	action; object; object of the senses; thing
arTa	a/rTa	praatipadika	3	money; opulence; the mansion of wealth; wealth
arTa	a/rTa	praatipadika	4	advantage; use; utility
arTa	a/rTa	praatipadika	5	take up one's work; to go to one's business
arTa	a/rTa	praatipadika	6	Buddhi
arTa	a/rTa	praatipadika	7	Name of the second mansion
arTa	a/rTa	praatipadika	8	affair
arTa	a/rTa	praatipadika	9	lawsuit
arTa	a/rTa	praatipadika	10	manner
arTa	a/rTa	praatipadika	11	notion
arTa	a/rTa	praatipadika	12	personified as the son of Dharma
arTa	a/rTa	praatipadika	13	prevention
arTa	a/rTa	praatipadika	14	price
arTa	a/rTa	praatipadika	15	prohibition
arTa	a/rTa	praatipadika	16	property
arTa	a/rTa	praatipadika	17	substance
arTa	a/rTa	praatipadika	18	the number five
banD	banD	dhaatu	0	arrange; assume; compose; conceive; construct; constructed; do; make; put on; put together; set up; take up; to form; to join; unite
banD	banD	dhaatu	1	cause; chastise; effect; evil; sacrifice; sin again; strike; suffer; suppress; to punish; to sin
banD	banD	dhaatu	2	chain; close; direct; fasten; fetter; fix; fold; rivet on; span; tie; to fix
banD	banD	dhaatu	3	bear; bend; bridge over; to bind; to bind a sacrificial victim; to bind round; to bind together; to cause to be built; to cause to be embanked; to cause to bind
banD	banD	dhaatu	4	capture; catch; exhibit; show; stop; take; to arrest; to catch; to entertain
banD	banD	dhaatu	5	clench; dammed up; hold back; hold captive; imprison; restrain; shut
banD	banD	dhaatu	6	produce anything in this way; produce in any way
banD	banD	dhaatu	7	betray to be bound by the fetters of existence
banD	banD	dhaatu	8	cherish
banD	banD	dhaatu	9	contract
banD	banD	dhaatu	10	knit
banD	banD	dhaatu	11	offer
banD	banD	dhaatu	12	that is experience
banD	banD	dhaatu	13	to attach to world
banD	banD	dhaatu	14	to be affected by id est
brahman	bra/hman	praatipadika	0	a sacred text; communicators of sacred knowledge; holy life; religious; the sacred word
brahman	brahma/n	praatipadika	0	a Brāhman who is a knower of Vedic texts; an inhabitant of Brahmā's heaven; one of the 4 principal priests; one versed in sacred knowledge
brahman	bra/hman	praatipadika	1	one self-existent impersonal Spirit; the Absolute; the Eternal; the Self-existent; the one universal Soul
brahman	brahma/n	praatipadika	1	Brahmā; Name of Śiva; the Veda; Ṛtvijas
brahman	bra/hman	praatipadika	2	the Brahmă; the Brāhmaṇa portion of the Veda; the Veda; the sacred syllable Om
brahman	brahma/n	praatipadika	2	Name of Bṛhas-pati; Name of a star; δ Aurigae
brahman	bra/hman	praatipadika	3	outpouring of the heart in worshipping the gods; pious effusion
brahman	brahma/n	praatipadika	3	a devout; one who prays; religious man
brahman	bra/hman	praatipadika	4	Mantra used as a spell
brahman	brahma/n	praatipadika	4	a lifetime of Brahmā; a particular Kalpa
brahman	bra/hman	praatipadika	5	a text
brahman	brahma/n	praatipadika	5	Name of a magician
brahman	bra/hman	praatipadika	6	final emancipation
brahman	brahma/n	praatipadika	6	Name of the 9th Muhūrta
brahman	bra/hman	praatipadika	7	food
brahman	brahma/n	praatipadika	7	Name of the servant of the 10th Arhat of the present Avasarpiṇī
brahman	bra/hman	praatipadika	8	prayer
brahman	brahma/n	praatipadika	8	a particular astronomy Yoga
brahman	bra/hman	praatipadika	9	spiritual knowledge
brahman	brahma/n	praatipadika	9	as the first of the triad of personal gods
brahman	bra/hman	praatipadika	10	the Brāhmanical caste as a body
brahman	brahma/n	praatipadika	10	spells
brahman	bra/hman	praatipadika	11	the class of men who are the repositories
brahman	brahma/n	praatipadika	11	the intellect
brahman	bra/hman	praatipadika	12	utterance
brahman	brahma/n	praatipadika	12	the one impersonal universal Spirit manifested as a personal Creator
brahman	bra/hman	praatipadika	13	wealth
brahman	brahma/n	praatipadika	13	the sun
citra	citra	praatipadika	0	fro
citra	citra/	praatipadika	0	answer; bright; clear; conspicuous; distinguished; excellent; wonder; wonderful
citra	citra	praatipadika	1	leaping to
citra	citra/	praatipadika	1	a forestof variegated appearance  on; bright-coloured; coloured which strikes the eyes; speckled; spotted; variegated; variety of colour
citra	citra/	praatipadika	2	curious; different; having different varieties; strange; strange!; various
citra	citra/	praatipadika	3	a bright; a brilliant ornament; a picture; a spot; anything bright; ornament
citra	citra/	praatipadika	4	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra
citra	citra/	praatipadika	5	Plumbago zeylanica; Ricinus communis
citra	citra/	praatipadika	6	Jonesia Aśoka
citra	citra/	praatipadika	7	a form of Yama
citra	citra/	praatipadika	8	a sectarial mark on the forehead
citra	citra/	praatipadika	9	agitated
citra	citra/	praatipadika	10	arranging verses in the shape of mathematical
citra	citra/	praatipadika	11	containing the word
citra	citra/	praatipadika	12	delineation
citra	citra/	praatipadika	13	extraordinary appearance
citra	citra/	praatipadika	14	facetious conversation
citra	citra/	praatipadika	15	manifold
citra	citra/	praatipadika	16	other fanciful figures
citra	citra/	praatipadika	17	punning in the form of question
citra	citra/	praatipadika	18	riddle
citra	citra/	praatipadika	19	sketch
citra	citra/	praatipadika	20	sky
citra	citra/	praatipadika	21	the ether
citra	citra/	praatipadika	22	various modes of writing
dfS	df/S	praatipadika	0	appearance; look; the eye; view; viewing
dfS	dfS	praatipadika	0	care for; consider; examine; find out; learn; look at; look into; regard; think; to notice; understand
dfS	df/S	praatipadika	1	discerning; knowing; looking at; seeing
dfS	dfS	praatipadika	1	appear; become visible; demonstrate; manifested; to be always visible; to be shown; to show a thing; to show or prove; to wish to show
dfS	df/S	praatipadika	2	sight; the observed spot
dfS	dfS	praatipadika	2	behold; to be seen; to cause to see; to see; to see by divine intuition; to see with the mind; to wait on; to wish to see
dfS	df/S	praatipadika	3	doctrine; theory
dfS	dfS	praatipadika	3	long for; to; try
dfS	df/S	praatipadika	4	the aspect of a planet
dfS	dfS	praatipadika	4	be seen; visit
dfS	dfS	praatipadika	5	compose
dfS	dfS	praatipadika	6	contrive Aorist
dfS	dfS	praatipadika	7	person
dfS	dfS	praatipadika	8	to produce or pay
eka	e/ka	praatipadika	0	a unit; happening only once; one; one by one; single of its kind; solitary; that one only; unique
eka	e/ka	praatipadika	1	alone; following; little; no one; nobody; with preceding
eka	e/ka	praatipadika	2	a; chief; excellent; pre-eminent
eka	e/ka	praatipadika	3	many; single; small
eka	e/ka	praatipadika	4	identical; one of two; the same
eka	e/ka	praatipadika	5	an; sincere; truthful
eka	e/ka	praatipadika	6	Name of a son of Raya
eka	e/ka	praatipadika	7	Name of a teacher
eka	e/ka	praatipadika	8	unity
eka	e/ka	praatipadika	9	singular
eva	e/va	praatipadika	0	conduct; course; custom; proceeding; usage
eva	eva/	avyaya	0	detraction; diminution; restrainment; still
eva	e/va	praatipadika	1	going; moving; quick; speedy; way
eva	eva/	avyaya	1	even; immediately on; merely; so
eva	e/va	praatipadika	2	the earth; world
eva	eva/	avyaya	2	command; only; same
eva	e/va	praatipadika	3	a horse
eva	eva/	avyaya	3	exactly; exactly so; just so
eva	e/va	praatipadika	4	habit
eva	eva/	avyaya	4	indeed; really; truly
eva	e/va	praatipadika	5	manner of acting
eva	eva/	avyaya	5	alone; very
eva	eva/	avyaya	6	affirmation
eva	eva/	avyaya	7	already
eva	eva/	avyaya	8	just
eva	eva/	avyaya	9	is a mere expletive without any exact meaning and not translatable implies emphasis
gam	gam	dhaatu	0	approach; attack; come; condition; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to go against with hostile intentions
gam	gam	dhaatu	1	be going; go away; set out; to decease; to fall to the share of; to go; to go to; to go to any state; to let go; to send away; to spend time
gam	gam	dhaatu	2	observe; obtain; partake of; participate in; perceive; to observe; undergo
gam	gam	dhaatu	3	bring to a place; move; to strive to obtain; to wish to bring; to wish to go; towards
gam	gam	dhaatu	4	cause to become; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart
gam	gam	dhaatu	5	denote; explain; intelligible; make clear; meaning; understand
gam	gam	dhaatu	6	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	7	ascribe guilt to a person
gam	gam	dhaatu	8	make a bow
gam	gam	dhaatu	9	not care about
gam	gam	dhaatu	10	to excel
gam	gam	dhaatu	11	to go with the mind
grah	grah	dhaatu	0	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; to acquire by purchase; to be about to seize; to cause any one to be captured; to cause any one to be seized; to gain; to lay the hand on; to pluck
grah	grah	dhaatu	1	give away a girl in marriage to any one; take; take away; take back; to be about to take away; to calculate; to cause to marry; to cause to take; to take for; to take on one's self; to take up; undertake
grah	grah	dhaatu	2	accept; admit; begin; familiar with; follow; learn; make acquainted; mention; name; recognise; undergo; understand
grah	grah	dhaatu	3	approve; to abstract; to assume; to be about to eclipse; to be meant by; to eclipse; to obey; to place upon; to use
grah	grah	dhaatu	4	gather; receive; to accept; to collect a store of anything; to include; to receive hospitably; to receive into the mind
grah	grah	dhaatu	5	consider as; observe; to desire to perceive; to observe; to perceive
grah	grah	dhaatu	6	claim; keep; pick; put on; win
grah	grah	dhaatu	7	to choose; to choose any one as a wife; to make any one choose; to make any one learn
grah	grah	dhaatu	8	draw water
grah	grah	dhaatu	9	overpowered over to any one
grah	grah	dhaatu	10	to take into the mouth
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	beat; come into contact; mar; punish; strike upon; to be struck; to mar; to strike; to strike or tread upon; to touch
han	han	naama-dhaatu	1	kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill
han	han	naama-dhaatu	2	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off
han	han	naama-dhaatu	3	hammer; hinder; hit; injure; to hurl upon; to hurt; to smite; wound
han	han	naama-dhaatu	4	cause to be executed
han	han	naama-dhaatu	5	pound
hari	ha/ri	praatipadika	0	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo
hari	hari	praatipadika	0	bearing; carrying
hari	ha/ri	praatipadika	1	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	hari	praatipadika	1	an exclamation
hari	ha/ri	praatipadika	2	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow
hari	ha/ri	praatipadika	3	bay; fire; the moon; the sun; the wind
hari	ha/ri	praatipadika	4	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa
hari	ha/ri	praatipadika	5	men; people
hari	ha/ri	praatipadika	6	Name of a metre
hari	ha/ri	praatipadika	7	Name of a mountain
hari	ha/ri	praatipadika	8	Name of a particular high number
hari	ha/ri	praatipadika	9	Name of a world
hari	ha/ri	praatipadika	10	Name of various authors
hari	ha/ri	praatipadika	11	Phaseolus Mungo
hari	ha/ri	praatipadika	12	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	13	a ray of light
hari	ha/ri	praatipadika	14	scholars
hi	hi	dhaatu	0	hasten on; impel; incite to; set in motion; to stimulate; urge on
hi	hi/	avyaya	0	do; just; pray
hi	hi/	dhaatu	0	assuredly; certainly; most assuredly; surely
hi	hi	dhaatu	1	abandon; get rid of; to discharge; to forsake; to send forth
hi	hi/	dhaatu	1	indeed; indeed-but; of course
hi	hi	dhaatu	2	bring; cast; delight; to gladden
hi	hi/	dhaatu	2	because; for; on account of
hi	hi	dhaatu	3	help to; procure; to assist; to convey
hi	hi/	dhaatu	3	an interjection of envy and contempt and hurry
hi	hi	dhaatu	4	hurl; shoot
hi	hi/	dhaatu	4	especially to avoid a hiatus
hi	hi/	dhaatu	5	often a mere expletive
hi	hi/	dhaatu	6	sometimes repeated in the same sentence
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	0	a period of time; a space of time; hour; measure of time; right point of time; the proper time; time
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	death; death by age; time of death
kAla	kAla	praatipadika	2	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	2	circumstance; occasion
kAla	kAla	praatipadika	3	Name of a brother of king Prasena-jit
kAla	kAla/	praatipadika	3	the end; time of the world
kAla	kAla	praatipadika	4	Name of a mountain
kAla	kAla/	praatipadika	4	a section; part
kAla	kAla	praatipadika	5	Name of a son of Hrada
kAla	kAla/	praatipadika	5	season; season for
kAla	kAla	praatipadika	6	Name of an author of Mantras
kAla	kAla/	praatipadika	6	a fixed
kAla	kAla	praatipadika	7	a kind of perfume
kAla	kAla/	praatipadika	7	destiny
kAla	kAla	praatipadika	8	iron
kAla	kAla/	praatipadika	8	fate
kAla	kAla	praatipadika	9	of one of the nine treasures
kAla	kAla/	praatipadika	9	meal-time
kAla	kAla	praatipadika	10	of the prince Kāla-yavana
kAla	kAla/	praatipadika	10	prosody
kAla	kAla	praatipadika	11	the Indian cuckoo
kAla	kAla	praatipadika	12	the planet Saturn
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; former act as leading to inevitable results
karman	ka/rman	praatipadika	1	business; labour; occupation; office; work
karman	ka/rman	praatipadika	2	effect; performance; result; rite
karman	ka/rman	praatipadika	3	any religious act
karman	ka/rman	praatipadika	4	calculation
karman	ka/rman	praatipadika	5	fate
karman	ka/rman	praatipadika	6	medical attendance
karman	ka/rman	praatipadika	7	obligation
karman	ka/rman	praatipadika	8	organ of sense
karman	ka/rman	praatipadika	9	physicking
karman	ka/rman	praatipadika	10	product
karman	ka/rman	praatipadika	11	special duty
karman	ka/rman	praatipadika	12	the object
karman	ka/rman	praatipadika	13	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Varuṇa; Name of the Aśvins
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga
kavi	kav	praatipadika	1	Name of Maruts; Name of several gods; Name of Ādityas
kavi	kavi/	praatipadika	1	a thinker; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kav	praatipadika	2	bard; seer
kavi	kavi/	praatipadika	2	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	3	a singer
kavi	kavi/	praatipadika	3	a cunning fighter; a keeper; cunning; leader
kavi	kav	praatipadika	4	a wise man
kavi	kavi/	praatipadika	4	herd; the bit of a bridle; the reins
kavi	kav	praatipadika	5	poet
kavi	kavi/	praatipadika	5	Name of a particular poet
kavi	kav	praatipadika	6	prophet
kavi	kavi/	praatipadika	6	Name of the planet Venus
kavi	kav	praatipadika	7	sage
kavi	kavi/	praatipadika	7	a ladle
kavi	kavi/	praatipadika	8	an owl
kavi	kavi/	praatipadika	9	of various men
kavi	kavi/	praatipadika	10	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	11	the sun
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	at ease; be glad; be pleased; happy; satisfy
mad	mad	dhaatu	1	exhilarate; exult; rejoice; revel in; to rejoice
mad	mad	dhaatu	2	delight; to be glad; to enjoy heavenly bliss; to gladden
mad	mad	dhaatu	3	pause; stand still; to tarry
mad	mad	dhaatu	4	animate; bubble
mad	mad	dhaatu	5	be drunk with; intoxicate
mad	mad	dhaatu	6	base of the first person pronoun in the singular number number
mad	mad	dhaatu	7	inflame
mad	mad	dhaatu	8	inspire
mad	mad	dhaatu	9	to boil
muc	muc	dhaatu	0	abandon; absolve from; depose; destitute of; discharge; discharging; dismiss; escape; give up; hurl; leave; quit; set aside; shed; throw; to abstain from; to be deprived; to get rid of; unharness; unyoke; utter
muc	muc	dhaatu	1	allow to depart; dropping; let go; let live; let loose; letting fall; letting go; slacken; to be about to give up; to cause to loose; to cheat; to loose; to relinquish
muc	muc	dhaatu	2	beatitude; bestow; delight; grant; relinquish; spend; to give away; to gladden; to redeem; to spare; to wish; to yield; yield enjoyment
muc	muc	dhaatu	3	be about to set free; deliverance; free; freeing; liberate; to be loosed; to be set free; to deliver one's self from; to desire final liberation; to set free; to unloose; to wish to free one's self
muc	muc	dhaatu	4	cast; delivering from; despatch; emit; intend to cast; release; released; sending; to open; to send forth; to wish to deliver
muc	muc	dhaatu	5	shoot; shooting
muc	muc	dhaatu	6	to put on
prakfti	pra-kfti	cpd-praatipadika	0	at first; base; cause; making; matter; model; pattern; root; rule; standard
prakfti	pra-kfti	cpd-praatipadika	1	origin; original; original source; primary essences which evolve the whole visible world; the crude; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	2	Nature; by nature; natural form; naturally; nature; the third nature
prakfti	pra-kfti	cpd-praatipadika	3	Name of a woman; a goddess; a mother; a woman; womankind
prakfti	pra-kfti	cpd-praatipadika	4	disposition; properly; unalterably
prakfti	pra-kfti	cpd-praatipadika	5	a king's ministers; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	6	a eunuch; the male
prakfti	pra-kfti	cpd-praatipadika	7	an uninflected word; elementary form of a word
prakfti	pra-kfti	cpd-praatipadika	8	citizens; constitution
prakfti	pra-kfti	cpd-praatipadika	9	temper; temperament
prakfti	pra-kfti	cpd-praatipadika	10	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	11	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	12	Name of work
prakfti	pra-kfti	cpd-praatipadika	13	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	14	affair
prakfti	pra-kfti	cpd-praatipadika	15	an animal
prakfti	pra-kfti	cpd-praatipadika	16	artisans
prakfti	pra-kfti	cpd-praatipadika	17	character
prakfti	pra-kfti	cpd-praatipadika	18	condition of anything
prakfti	pra-kfti	cpd-praatipadika	19	counsellors
prakfti	pra-kfti	cpd-praatipadika	20	extraction
prakfti	pra-kfti	cpd-praatipadika	21	female organ of generation
prakfti	pra-kfti	cpd-praatipadika	22	fundamental form
prakfti	pra-kfti	cpd-praatipadika	23	ministry
prakfti	pra-kfti	cpd-praatipadika	24	placing before
prakfti	pra-kfti	cpd-praatipadika	25	powers of the state
prakfti	pra-kfti	cpd-praatipadika	26	primary substance
prakfti	pra-kfti	cpd-praatipadika	27	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	28	the constituent elements
prakfti	pra-kfti	cpd-praatipadika	29	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	30	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	31	the various sovereigns to be considered in case of war
rUpa	rUpa/	praatipadika	0	feature; figure; form; handsome form; image; material form id est; peculiarity; phenomenon
rUpa	rUpa/	praatipadika	1	beauty; grace; kind; likeness; loveliness; splendour
rUpa	rUpa/	praatipadika	2	known; manner; mark; mode; sign; way
rUpa	rUpa/	praatipadika	3	colour; phantom shapes; shape; the quality of colour
rUpa	rUpa/	praatipadika	4	a beast; cattle
rUpa	rUpa/	praatipadika	5	a reflection; reflection
rUpa	rUpa/	praatipadika	6	a sound; play
rUpa	rUpa/	praatipadika	7	absolute number; integer number
rUpa	rUpa/	praatipadika	8	Name of a people
rUpa	rUpa/	praatipadika	9	Name of a place
rUpa	rUpa/	praatipadika	10	a known quantity as having specific form
rUpa	rUpa/	praatipadika	11	a particular coin
rUpa	rUpa/	praatipadika	12	a show
rUpa	rUpa/	praatipadika	13	a single specimen
rUpa	rUpa/	praatipadika	14	a word of unknown meaning
rUpa	rUpa/	praatipadika	15	any form of a noun
rUpa	rUpa/	praatipadika	16	any outward appearance
rUpa	rUpa/	praatipadika	17	character
rUpa	rUpa/	praatipadika	18	circumstances
rUpa	rUpa/	praatipadika	19	drama
rUpa	rUpa/	praatipadika	20	dreamy
rUpa	rUpa/	praatipadika	21	exemplar
rUpa	rUpa/	praatipadika	22	nature
rUpa	rUpa/	praatipadika	23	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	24	rereading a book
rUpa	rUpa/	praatipadika	25	sort
rUpa	rUpa/	praatipadika	26	symptom
rUpa	rUpa/	praatipadika	27	that is the organized body
rUpa	rUpa/	praatipadika	28	the arithmetical unit
rUpa	rUpa/	praatipadika	29	trace of
rUpa	rUpa/	praatipadika	30	verb
rUpa	rUpa/	praatipadika	31	word
rasa	ra/sa	praatipadika	0	a constituent fluid; any liquid; any mixture; broth; draught; drink; fluid; liquor; melted butter; milk; poison; potion; water
rasa	ra/sa	praatipadika	1	any object of taste; condiment; flavour; green onion; myrrh; sauce; seasoning; soup; spice; taste; the taste; the tongue
rasa	ra/sa	praatipadika	2	affection; delight; desire; essence; finest; fondness for; love; pleasure; the best; the feeling
rasa	ra/sa	praatipadika	3	essential juice of the body; juice of fruit; juice of plants; juice of the sugar-cane; nectar; syrup; the primary juice called chyle
rasa	ra/sa	praatipadika	4	a metal; gold; metallic salt
rasa	ra/sa	praatipadika	5	Name of the sacred syllable; Om
rasa	ra/sa	praatipadika	6	a Śanakī; the sap
rasa	ra/sa	praatipadika	7	any mineral; mineral in a state of fusion
rasa	ra/sa	praatipadika	8	mercury; quicksilver
rasa	ra/sa	praatipadika	9	semen virile; serum
rasa	ra/sa	praatipadika	10	sentiment prevailing in it; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	11	Name of the number six
rasa	ra/sa	praatipadika	12	Vangueria Spinosa
rasa	ra/sa	praatipadika	13	a kind of metre
rasa	ra/sa	praatipadika	14	a species of amaranth
rasa	ra/sa	praatipadika	15	character of a work
rasa	ra/sa	praatipadika	16	charm
rasa	ra/sa	praatipadika	17	disposition of the heart
rasa	ra/sa	praatipadika	18	elixir
rasa	ra/sa	praatipadika	19	inclination
