lemma	derivation	category	cluster_id	senses
citra	citra/	praatipadika	19	sky
citra	citra/	praatipadika	20	the ether
citra	citra/	praatipadika	21	various modes of writing
dfS	df/S	praatipadika	0	discerning; knowing; looking at; seeing; the observed spot
dfS	dfS	praatipadika	0	compose
dfS	df/S	praatipadika	1	doctrine; theory
dfS	dfS	praatipadika	1	contrive Aorist
dfS	df/S	praatipadika	2	the aspect of a planet
dfS	dfS	praatipadika	2	appear; be seen; behold; manifested; visit
dfS	df/S	praatipadika	3	appearance; look; sight; the eye; view; viewing
dfS	dfS	praatipadika	3	person
dfS	dfS	praatipadika	4	to produce or pay
dfS	dfS	praatipadika	5	become visible; demonstrate; to be always visible; to be seen; to be shown; to cause to see; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wish to see; to wish to show
dfS	dfS	praatipadika	6	care for; consider; examine; find out; learn; long for; look at; look into; regard; think; to; to notice; to wait on; try; understand
eka	e/ka	praatipadika	0	Name of a son of Raya
eka	e/ka	praatipadika	1	Name of a teacher
eka	e/ka	praatipadika	2	a unit; happening only once; one; one by one; single; single of its kind; solitary; that one only; unique
eka	e/ka	praatipadika	3	alone; following; little; no one; nobody; singular; small; with preceding
eka	e/ka	praatipadika	4	identical; many; one of two; the same
eka	e/ka	praatipadika	5	a; an; chief; excellent; pre-eminent; sincere; truthful
eka	e/ka	praatipadika	6	unity
eva	e/va	praatipadika	0	a horse
eva	eva/	avyaya	0	affirmation
eva	e/va	praatipadika	1	conduct; course; custom; usage
eva	eva/	avyaya	1	command; exactly; exactly so; indeed; only; same; truly
eva	e/va	praatipadika	2	habit
eva	eva/	avyaya	2	detraction; diminution; restrainment
eva	e/va	praatipadika	3	manner of acting
eva	eva/	avyaya	3	alone; already; even; immediately on; just; just so; merely; really; so; still; very
eva	e/va	praatipadika	4	going; moving; proceeding; quick; speedy; way
eva	eva/	avyaya	4	is a mere expletive without any exact meaning and not translatable implies emphasis
eva	e/va	praatipadika	5	the earth; world
gam	gam	dhaatu	0	ascribe guilt to a person
gam	gam	dhaatu	1	approach; attack; come; condition; denote; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to decease; to fall to the share of; to go against with hostile intentions
gam	gam	dhaatu	2	make a bow
gam	gam	dhaatu	3	not care about
gam	gam	dhaatu	4	observe; obtain; partake of; participate in; perceive; to observe; undergo
gam	gam	dhaatu	5	to excel
gam	gam	dhaatu	6	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	7	to go with the mind
gam	gam	dhaatu	8	cause to become; explain; intelligible; make clear; meaning; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart; understand
gam	gam	dhaatu	9	be going; bring to a place; go away; move; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards
grah	grah	dhaatu	0	draw water
grah	grah	dhaatu	1	give away a girl in marriage to any one; to cause to marry
grah	grah	dhaatu	2	overpowered over to any one
grah	grah	dhaatu	3	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; take; take away; take back; to acquire by purchase; to be about to eclipse; to be about to seize; to be about to take away; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to take; to eclipse; to gain; to lay the hand on; to pluck; to take for; to take on one's self; to take up; undertake
grah	grah	dhaatu	4	put on; receive; to accept; to assume; to be meant by; to desire to perceive; to obey; to observe; to perceive; to place upon; to receive hospitably; to receive into the mind
grah	grah	dhaatu	5	to choose; to choose any one as a wife; to make any one choose; to make any one learn
grah	grah	dhaatu	6	accept; admit; approve; begin; claim; consider as; familiar with; follow; gather; keep; learn; make acquainted; mention; name; observe; pick; recognise; to abstract; to collect a store of anything; to include; to use; undergo; understand; win
grah	grah	dhaatu	7	to take into the mouth
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off
han	han	naama-dhaatu	1	cause to be executed
han	han	naama-dhaatu	2	beat; come into contact; hammer; hinder; hit; injure; mar; punish; strike upon; to be struck; to hurl upon; to hurt; to mar; to smite; to strike; to strike or tread upon; to touch; wound
han	han	naama-dhaatu	3	kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill
han	han	naama-dhaatu	4	pound
hari	ha/ri	praatipadika	0	Name of a metre
hari	hari	praatipadika	0	an exclamation
hari	ha/ri	praatipadika	1	Name of a mountain
hari	hari	praatipadika	1	bearing; carrying
hari	ha/ri	praatipadika	2	Name of a particular high number
hari	ha/ri	praatipadika	3	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa
hari	ha/ri	praatipadika	4	Name of a world
hari	ha/ri	praatipadika	5	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	ha/ri	praatipadika	6	Name of various authors
hari	ha/ri	praatipadika	7	Phaseolus Mungo
hari	ha/ri	praatipadika	8	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo
hari	ha/ri	praatipadika	9	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	10	a ray of light
hari	ha/ri	praatipadika	11	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow
hari	ha/ri	praatipadika	12	men; people
hari	ha/ri	praatipadika	13	scholars
hari	ha/ri	praatipadika	14	bay; fire; the moon; the sun; the wind
hi	hi	dhaatu	0	abandon; get rid of; to discharge; to forsake; to send forth
hi	hi/	avyaya	0	do; just; pray
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry
hi	hi	dhaatu	1	hasten on; hurl; impel; incite to; set in motion; shoot; to stimulate; urge on
hi	hi/	dhaatu	1	assuredly; certainly; indeed; indeed-but; most assuredly; of course; surely
hi	hi	dhaatu	2	bring; cast; delight; help to; procure; to assist; to convey; to gladden
hi	hi/	dhaatu	2	because; for; on account of
hi	hi/	dhaatu	3	especially to avoid a hiatus
hi	hi/	dhaatu	4	often a mere expletive
hi	hi/	dhaatu	5	sometimes repeated in the same sentence
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	0	a fixed
kAla	kAla	praatipadika	1	Name of a brother of king Prasena-jit
kAla	kAla/	praatipadika	1	circumstance; occasion
kAla	kAla	praatipadika	2	Name of a mountain
kAla	kAla/	praatipadika	2	death; death by age; the end; time of death
kAla	kAla	praatipadika	3	Name of a son of Hrada
kAla	kAla/	praatipadika	3	destiny
kAla	kAla	praatipadika	4	Name of an author of Mantras
kAla	kAla/	praatipadika	4	fate
kAla	kAla	praatipadika	5	a kind of perfume
kAla	kAla/	praatipadika	5	meal-time
kAla	kAla	praatipadika	6	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	6	a section; part
kAla	kAla	praatipadika	7	iron
kAla	kAla/	praatipadika	7	prosody
kAla	kAla	praatipadika	8	of one of the nine treasures
kAla	kAla/	praatipadika	8	season; season for
kAla	kAla	praatipadika	9	of the prince Kāla-yavana
kAla	kAla/	praatipadika	9	a period of time; a space of time; hour; measure of time; right point of time; the proper time; time; time of the world
kAla	kAla	praatipadika	10	the Indian cuckoo
kAla	kAla	praatipadika	11	the planet Saturn
kAla	kAla	praatipadika	12	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; activity; former act as leading to inevitable results
karman	ka/rman	praatipadika	1	any religious act
karman	ka/rman	praatipadika	2	calculation
karman	ka/rman	praatipadika	3	fate
karman	ka/rman	praatipadika	4	medical attendance
karman	ka/rman	praatipadika	5	obligation
karman	ka/rman	praatipadika	6	business; labour; occupation; office; work
karman	ka/rman	praatipadika	7	organ of sense
karman	ka/rman	praatipadika	8	physicking
karman	ka/rman	praatipadika	9	product
karman	ka/rman	praatipadika	10	effect; performance; result; rite
karman	ka/rman	praatipadika	11	special duty
karman	ka/rman	praatipadika	12	the object
karman	ka/rman	praatipadika	13	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	0	Name of a particular poet
kavi	kav	praatipadika	1	a singer
kavi	kavi/	praatipadika	1	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	2	a wise man
kavi	kavi/	praatipadika	2	Name of the planet Venus
kavi	kav	praatipadika	3	bard; seer
kavi	kavi/	praatipadika	3	a ladle
kavi	kav	praatipadika	4	poet
kavi	kavi/	praatipadika	4	an owl
kavi	kav	praatipadika	5	prophet
kavi	kavi/	praatipadika	5	a cunning fighter; a keeper; leader
kavi	kav	praatipadika	6	sage
kavi	kavi/	praatipadika	6	of various men
kavi	kavi/	praatipadika	7	a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kavi/	praatipadika	8	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga
kavi	kavi/	praatipadika	9	herd; the bit of a bridle; the reins
kavi	kavi/	praatipadika	10	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	11	the sun
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	animate; bubble
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	be drunk with; intoxicate
mad	mad	dhaatu	3	at ease; be glad; be pleased; satisfy
mad	mad	dhaatu	4	delight; exhilarate; exult; happy; rejoice; revel in; to be glad; to enjoy heavenly bliss; to gladden; to rejoice
mad	mad	dhaatu	5	inflame
mad	mad	dhaatu	6	inspire
mad	mad	dhaatu	7	pause; stand still; to tarry
mad	mad	dhaatu	8	to boil
muc	muc	dhaatu	0	beatitude; bestow; delight; delivering from; despatch; emit; grant; relinquish; sending; to give away; to gladden; to redeem; to send forth; to wish; to wish to deliver; to yield; yield enjoyment
muc	muc	dhaatu	1	dropping; give up; let go; let live; let loose; letting fall; slacken; to be about to give up; to cause to loose; to cheat; to loose; to relinquish
muc	muc	dhaatu	2	abandon; absolve from; depose; destitute of; set aside; shed; shoot; shooting; spend; to abstain from; to be deprived; to get rid of; to spare
muc	muc	dhaatu	3	cast; discharge; discharging; dismiss; escape; hurl; intend to cast; leave; quit; release; released; throw; to open; unharness; unyoke; utter
muc	muc	dhaatu	4	to put on
muc	muc	dhaatu	5	allow to depart; be about to set free; deliverance; free; freeing; letting go; liberate; to be loosed; to be set free; to deliver one's self from; to desire final liberation; to set free; to unloose; to wish to free one's self
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	2	Name of work
prakfti	pra-kfti	cpd-praatipadika	3	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	4	a eunuch; the male
prakfti	pra-kfti	cpd-praatipadika	5	a king's ministers; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	6	Name of a woman; a goddess; a mother; a woman; womankind
prakfti	pra-kfti	cpd-praatipadika	7	affair
prakfti	pra-kfti	cpd-praatipadika	8	an animal
prakfti	pra-kfti	cpd-praatipadika	9	an uninflected word; elementary form of a word
prakfti	pra-kfti	cpd-praatipadika	10	artisans
prakfti	pra-kfti	cpd-praatipadika	11	Nature; by nature; natural form; naturally; nature; the third nature
prakfti	pra-kfti	cpd-praatipadika	12	character
prakfti	pra-kfti	cpd-praatipadika	13	citizens; constitution
prakfti	pra-kfti	cpd-praatipadika	14	condition of anything
prakfti	pra-kfti	cpd-praatipadika	15	counsellors
prakfti	pra-kfti	cpd-praatipadika	16	extraction
prakfti	pra-kfti	cpd-praatipadika	17	female organ of generation
prakfti	pra-kfti	cpd-praatipadika	18	fundamental form
prakfti	pra-kfti	cpd-praatipadika	19	cause; making; matter; model; pattern; rule
prakfti	pra-kfti	cpd-praatipadika	20	ministry
prakfti	pra-kfti	cpd-praatipadika	21	placing before
prakfti	pra-kfti	cpd-praatipadika	22	powers of the state
prakfti	pra-kfti	cpd-praatipadika	23	primary substance
prakfti	pra-kfti	cpd-praatipadika	24	at first; base; origin; original; original source; primary essences which evolve the whole visible world; root; standard; the crude; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	25	temper; temperament
prakfti	pra-kfti	cpd-praatipadika	26	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	27	the constituent elements
prakfti	pra-kfti	cpd-praatipadika	28	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	29	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	30	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	31	disposition; properly; unalterably
rUpa	rUpa/	praatipadika	0	Name of a people
rUpa	rUpa/	praatipadika	1	Name of a place
rUpa	rUpa/	praatipadika	2	a known quantity as having specific form
rUpa	rUpa/	praatipadika	3	a particular coin
rUpa	rUpa/	praatipadika	4	a reflection; reflection
rUpa	rUpa/	praatipadika	5	a show
rUpa	rUpa/	praatipadika	6	a single specimen
rUpa	rUpa/	praatipadika	7	a word of unknown meaning
rUpa	rUpa/	praatipadika	8	any form of a noun
rUpa	rUpa/	praatipadika	9	any outward appearance
rUpa	rUpa/	praatipadika	10	a beast; cattle
rUpa	rUpa/	praatipadika	11	character
rUpa	rUpa/	praatipadika	12	circumstances
rUpa	rUpa/	praatipadika	13	colour; phantom shapes; shape; the quality of colour
rUpa	rUpa/	praatipadika	14	drama
rUpa	rUpa/	praatipadika	15	dreamy
rUpa	rUpa/	praatipadika	16	exemplar
rUpa	rUpa/	praatipadika	17	absolute number; integer number
rUpa	rUpa/	praatipadika	18	known; manner; mark; mode; sign; way
rUpa	rUpa/	praatipadika	19	beauty; grace; kind; likeness; loveliness; splendour
rUpa	rUpa/	praatipadika	20	nature
rUpa	rUpa/	praatipadika	21	feature; figure; form; handsome form; image; material form id est; peculiarity; phenomenon
rUpa	rUpa/	praatipadika	22	a sound; play
rUpa	rUpa/	praatipadika	23	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	24	rereading a book
rUpa	rUpa/	praatipadika	25	sort
rUpa	rUpa/	praatipadika	26	symptom
rUpa	rUpa/	praatipadika	27	that is the organized body
rUpa	rUpa/	praatipadika	28	the arithmetical unit
rUpa	rUpa/	praatipadika	29	trace of
rUpa	rUpa/	praatipadika	30	verb
rUpa	rUpa/	praatipadika	31	word
rasa	ra/sa	praatipadika	0	Name of the number six
rasa	ra/sa	praatipadika	1	Name of the sacred syllable; Om
rasa	ra/sa	praatipadika	2	Vangueria Spinosa
rasa	ra/sa	praatipadika	3	a kind of metre
rasa	ra/sa	praatipadika	4	a species of amaranth
rasa	ra/sa	praatipadika	5	any mineral; mineral in a state of fusion
rasa	ra/sa	praatipadika	6	character of a work
rasa	ra/sa	praatipadika	7	charm
rasa	ra/sa	praatipadika	8	any object of taste; broth; condiment; flavour; green onion; myrrh; sauce; seasoning; soup; spice; syrup; taste; the taste; the tongue
rasa	ra/sa	praatipadika	9	disposition of the heart
rasa	ra/sa	praatipadika	10	elixir
rasa	ra/sa	praatipadika	11	affection; delight; desire; essence; finest; fondness for; love; pleasure; the best; the feeling
rasa	ra/sa	praatipadika	12	inclination
rasa	ra/sa	praatipadika	13	marrow
rasa	ra/sa	praatipadika	14	mercury; quicksilver
rasa	ra/sa	praatipadika	15	a metal; gold; metallic salt
rasa	ra/sa	praatipadika	16	mind
rasa	ra/sa	praatipadika	17	poison; potion
rasa	ra/sa	praatipadika	18	prime part of anything
rasa	ra/sa	praatipadika	19	religious sentiment
rasa	ra/sa	praatipadika	20	resin
rasa	ra/sa	praatipadika	21	semen virile; serum
rasa	ra/sa	praatipadika	22	sentiment prevailing in it; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	23	a constituent fluid; any liquid; any mixture; draught; drink; essential juice of the body; fluid; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; milk; nectar; the primary juice called chyle; water
rasa	ra/sa	praatipadika	24	a Śanakī; the sap
rasa	ra/sa	praatipadika	25	the son of a Niṣāda
saha	saha/	avyaya	0	along with; at the same time; conjointly; jointly; simultaneously with; together with
saha	saha/	praatipadika	0	Mādrī; Ūrjasvatī
saha	saha/	avyaya	1	in common; in company; in the company of; with
saha	saha/	praatipadika	1	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	avyaya	2	in concert
saha	saha/	praatipadika	2	a companion
saha	saha/	avyaya	3	taking with one; to give to take away with one; to take with one with
saha	saha/	praatipadika	3	a particular Agni
saha	saha/	praatipadika	4	a species of plant
saha	saha/	praatipadika	5	a match for; able to; capable of; equal to; mighty; powerful
